po_item_id,purchase_order_id,product_id,quantity,unit_cost
POITEM00607,PO00191,PROD356,173,53.56
POITEM00608,PO00191,PROD090,235,448.29
POITEM00609,PO00191,PROD294,481,225.47
POITEM00610,PO00191,PROD434,154,825.48
POITEM00611,PO00192,PROD080,326,528.13
POITEM00612,PO00192,PROD284,483,543.19
POITEM00613,PO00192,PROD237,68,500.6
POITEM00614,PO00193,PROD179,354,282.68
POITEM00615,PO00193,PROD050,94,794.2
POITEM00616,PO00193,PROD043,34,432.93
POITEM00617,PO00194,PROD488,368,538.7
POITEM00618,PO00194,PROD198,241,145.64
POITEM00619,PO00194,PROD222,350,237.21
POITEM00620,PO00195,PROD486,305,40.88
POITEM00621,PO00195,PROD475,365,349.43
POITEM00622,PO00195,PROD149,126,129.76
POITEM00623,PO00195,PROD424,389,212.71
POITEM00624,PO00195,PROD097,266,779.98
POITEM00625,PO00196,PROD257,144,218.67
POITEM00626,PO00196,PROD154,262,783.77
POITEM00627,PO00196,PROD198,388,145.64
POITEM00628,PO00197,PROD323,396,348.8
POITEM00629,PO00197,PROD399,144,148.15
POITEM00630,PO00197,PROD167,24,587.07
POITEM00631,PO00197,PROD028,437,806.13
POITEM00632,PO00198,PROD233,436,563.96
POITEM00633,PO00198,PROD295,58,114.04
POITEM00634,PO00198,PROD105,225,288.76
POITEM00635,PO00199,PROD102,100,814.0
POITEM00636,PO00200,PROD143,176,189.93
POITEM00637,PO00200,PROD442,365,622.08
POITEM00638,PO00200,PROD432,416,384.23
POITEM00639,PO00200,PROD336,379,771.31
POITEM00640,PO00200,PROD325,281,844.48
POITEM00641,PO00201,PROD391,321,689.07
POITEM00642,PO00201,PROD363,473,398.27
POITEM00643,PO00201,PROD250,143,549.69
POITEM00644,PO00202,PROD041,107,696.65
POITEM00645,PO00202,PROD411,457,722.17
POITEM00646,PO00203,PROD260,151,341.22
POITEM00647,PO00203,PROD250,274,549.69
POITEM00648,PO00203,PROD246,423,775.74
POITEM00649,PO00204,PROD027,29,397.54
POITEM00650,PO00204,PROD151,246,106.92
POITEM00651,PO00205,PROD491,113,87.09
POITEM00652,PO00205,PROD407,447,628.45
POITEM00653,PO00205,PROD196,403,763.76
POITEM00654,PO00205,PROD161,164,19.17
POITEM00655,PO00206,PROD026,155,429.06
POITEM00656,PO00206,PROD073,59,483.95
POITEM00657,PO00206,PROD010,380,95.43
POITEM00658,PO00206,PROD147,478,333.32
POITEM00659,PO00206,PROD011,24,767.67
POITEM00660,PO00207,PROD128,48,304.2
POITEM00661,PO00207,PROD403,494,460.82
POITEM00662,PO00207,PROD353,112,270.5
POITEM00663,PO00207,PROD234,236,497.04
POITEM00664,PO00208,PROD318,222,549.26
POITEM00665,PO00209,PROD190,127,716.67
POITEM00666,PO00210,PROD155,209,109.64
POITEM00667,PO00211,PROD417,375,638.19
POITEM00668,PO00211,PROD113,43,148.55
POITEM00669,PO00211,PROD245,390,572.74
POITEM00670,PO00211,PROD030,377,98.6
POITEM00671,PO00212,PROD291,250,188.82
POITEM00672,PO00212,PROD098,204,478.75
POITEM00673,PO00212,PROD048,232,69.08
POITEM00674,PO00212,PROD464,34,580.41
POITEM00675,PO00213,PROD484,455,780.87
POITEM00676,PO00213,PROD054,247,723.26
POITEM00677,PO00213,PROD362,129,488.97
POITEM00678,PO00213,PROD478,252,587.74
POITEM00679,PO00213,PROD359,129,452.52
POITEM00680,PO00214,PROD431,358,243.6
POITEM00681,PO00214,PROD454,471,39.96
POITEM00682,PO00214,PROD448,168,776.39
POITEM00683,PO00214,PROD003,309,313.13
POITEM00684,PO00214,PROD051,107,320.72
POITEM00685,PO00215,PROD437,101,656.13
POITEM00686,PO00215,PROD081,391,408.14
POITEM00687,PO00215,PROD471,366,235.79
POITEM00688,PO00215,PROD443,478,266.46
POITEM00689,PO00216,PROD040,288,459.73
POITEM00690,PO00216,PROD107,215,604.75
POITEM00691,PO00217,PROD475,352,349.43
POITEM00692,PO00217,PROD207,180,406.78
POITEM00693,PO00217,PROD028,457,806.13
POITEM00694,PO00217,PROD088,63,814.29
POITEM00695,PO00217,PROD469,158,690.5
POITEM00696,PO00218,PROD425,62,128.6
POITEM00697,PO00218,PROD242,52,478.65
POITEM00698,PO00219,PROD027,402,397.54
POITEM00699,PO00219,PROD043,144,432.93
POITEM00700,PO00219,PROD458,492,353.85
POITEM00701,PO00219,PROD162,55,17.84
POITEM00702,PO00220,PROD030,227,98.6
POITEM00703,PO00220,PROD426,327,369.19
POITEM00704,PO00220,PROD494,419,405.19
POITEM00705,PO00220,PROD078,117,794.47
POITEM00706,PO00220,PROD247,429,826.24
POITEM00707,PO00221,PROD026,487,429.06
POITEM00708,PO00221,PROD434,277,825.48
POITEM00709,PO00221,PROD168,451,579.64
POITEM00710,PO00221,PROD132,476,576.63
POITEM00711,PO00222,PROD180,159,627.22
POITEM00712,PO00222,PROD005,106,497.89
POITEM00713,PO00222,PROD429,111,65.57
POITEM00714,PO00223,PROD199,154,60.76
POITEM00715,PO00223,PROD303,359,460.65
POITEM00716,PO00223,PROD449,402,743.17
POITEM00717,PO00224,PROD173,152,28.86
POITEM00718,PO00224,PROD437,470,656.13
POITEM00719,PO00225,PROD407,173,628.45
POITEM00720,PO00225,PROD060,307,493.98
POITEM00721,PO00226,PROD011,275,767.67
POITEM00722,PO00226,PROD485,363,774.45
POITEM00723,PO00226,PROD039,422,328.0
POITEM00724,PO00226,PROD291,461,188.82
POITEM00725,PO00227,PROD286,300,584.6
POITEM00726,PO00227,PROD088,215,814.29
POITEM00727,PO00227,PROD206,455,609.95
POITEM00728,PO00227,PROD252,186,755.34
POITEM00729,PO00227,PROD378,474,94.29
POITEM00730,PO00228,PROD462,483,207.53
POITEM00731,PO00228,PROD154,162,783.77
POITEM00732,PO00229,PROD405,29,42.4
POITEM00733,PO00229,PROD323,291,348.8
POITEM00734,PO00230,PROD034,83,553.63
POITEM00735,PO00230,PROD169,136,677.32
POITEM00736,PO00230,PROD420,244,649.28
POITEM00737,PO00231,PROD486,170,40.88
POITEM00738,PO00231,PROD228,93,683.56
POITEM00739,PO00231,PROD023,150,144.33
POITEM00740,PO00232,PROD060,96,493.98
POITEM00741,PO00232,PROD151,467,106.92
POITEM00742,PO00233,PROD041,354,696.65
POITEM00743,PO00233,PROD225,25,739.73
POITEM00744,PO00234,PROD113,315,148.55
POITEM00745,PO00234,PROD219,261,428.2
POITEM00746,PO00234,PROD185,98,38.46
POITEM00747,PO00235,PROD350,148,431.8
POITEM00748,PO00235,PROD025,82,270.8
POITEM00749,PO00235,PROD161,463,19.17
POITEM00750,PO00236,PROD222,254,237.21
POITEM00751,PO00236,PROD008,198,531.37
POITEM00752,PO00236,PROD042,407,146.76
POITEM00753,PO00236,PROD353,76,270.5
POITEM00754,PO00236,PROD426,383,369.19
POITEM00755,PO00236,PROD446,400,112.46
POITEM00756,PO00237,PROD129,279,474.72
POITEM00757,PO00237,PROD092,165,301.04
POITEM00758,PO00238,PROD272,239,456.22
POITEM00759,PO00238,PROD321,491,627.48
POITEM00760,PO00239,PROD353,329,270.5
POITEM00761,PO00239,PROD048,391,69.08
POITEM00762,PO00240,PROD301,125,125.66
POITEM00763,PO00240,PROD443,25,266.46
POITEM00764,PO00240,PROD061,345,433.65
POITEM00765,PO00240,PROD133,323,337.84
POITEM00766,PO00241,PROD488,206,538.7
POITEM00767,PO00241,PROD091,338,484.78
POITEM00768,PO00241,PROD382,268,278.93
POITEM00769,PO00242,PROD467,421,338.35
POITEM00770,PO00242,PROD499,372,136.97
POITEM00771,PO00242,PROD144,47,669.01
POITEM00772,PO00243,PROD177,319,207.32
POITEM00773,PO00243,PROD304,433,170.43
POITEM00774,PO00244,PROD303,293,460.65
POITEM00775,PO00244,PROD377,460,593.84
POITEM00776,PO00244,PROD434,296,825.48
POITEM00777,PO00245,PROD176,428,36.12
POITEM00778,PO00245,PROD387,86,540.68
POITEM00779,PO00245,PROD208,51,672.53
POITEM00780,PO00246,PROD441,96,314.89
POITEM00781,PO00246,PROD287,203,101.85
POITEM00782,PO00246,PROD277,271,596.29
POITEM00783,PO00246,PROD020,441,496.51
POITEM00784,PO00247,PROD377,387,593.84
POITEM00785,PO00247,PROD335,143,290.45
POITEM00786,PO00247,PROD204,254,103.04
POITEM00787,PO00248,PROD317,74,616.34
POITEM00788,PO00248,PROD181,182,486.15
POITEM00789,PO00248,PROD454,83,39.96
POITEM00790,PO00248,PROD453,220,117.48
POITEM00791,PO00248,PROD319,244,39.15
POITEM00792,PO00249,PROD208,468,672.53
POITEM00793,PO00250,PROD068,204,804.13
POITEM00794,PO00250,PROD400,144,523.63
POITEM00795,PO00251,PROD076,467,128.14
POITEM00796,PO00251,PROD092,161,301.04
POITEM00797,PO00251,PROD168,204,579.64
POITEM00798,PO00252,PROD314,257,834.65
POITEM00799,PO00252,PROD225,439,739.73
POITEM00800,PO00252,PROD287,124,101.85
POITEM00801,PO00252,PROD410,441,65.45
POITEM00802,PO00252,PROD477,483,637.64
POITEM00803,PO00253,PROD457,48,725.46
POITEM00804,PO00253,PROD061,46,433.65
POITEM00805,PO00253,PROD387,347,540.68
POITEM00806,PO00254,PROD150,143,800.82
POITEM00807,PO00254,PROD264,456,329.51
POITEM00808,PO00254,PROD148,384,19.6
POITEM00809,PO00254,PROD492,406,804.82
POITEM00810,PO00255,PROD142,51,808.34
POITEM00811,PO00255,PROD221,135,255.85
POITEM00812,PO00256,PROD357,274,656.13
POITEM00813,PO00256,PROD437,474,656.13
POITEM00814,PO00256,PROD488,39,538.7
POITEM00815,PO00256,PROD322,216,562.63
POITEM00816,PO00257,PROD408,165,677.22
POITEM00817,PO00257,PROD003,164,313.13
POITEM00818,PO00258,PROD383,49,361.93
POITEM00819,PO00258,PROD284,154,543.19
POITEM00820,PO00258,PROD421,260,734.59
POITEM00821,PO00258,PROD125,27,569.18
POITEM00822,PO00259,PROD218,78,669.74
POITEM00823,PO00259,PROD135,116,585.93
POITEM00824,PO00259,PROD189,22,233.01
POITEM00825,PO00260,PROD460,478,70.8
POITEM00826,PO00260,PROD438,339,485.88
POITEM00827,PO00260,PROD061,299,433.65
POITEM00828,PO00261,PROD261,297,819.85
POITEM00829,PO00261,PROD397,164,41.01
POITEM00830,PO00261,PROD001,112,776.99
POITEM00831,PO00262,PROD262,186,46.35
POITEM00832,PO00262,PROD085,421,577.31
POITEM00833,PO00262,PROD257,21,218.67
POITEM00834,PO00263,PROD095,375,142.41
POITEM00835,PO00263,PROD007,91,88.13
POITEM00836,PO00263,PROD190,294,716.67
POITEM00837,PO00264,PROD060,149,493.98
POITEM00838,PO00264,PROD097,259,779.98
POITEM00839,PO00264,PROD169,61,677.32
POITEM00840,PO00264,PROD081,67,408.14
POITEM00841,PO00265,PROD063,126,535.5
POITEM00842,PO00266,PROD263,403,750.8
POITEM00843,PO00266,PROD013,67,731.42
POITEM00844,PO00266,PROD184,440,29.32
POITEM00845,PO00267,PROD253,160,512.2
POITEM00846,PO00267,PROD133,396,337.84
POITEM00847,PO00267,PROD324,211,214.11
POITEM00848,PO00267,PROD474,54,486.88
POITEM00849,PO00267,PROD022,189,164.43
POITEM00850,PO00268,PROD243,94,674.05
POITEM00851,PO00268,PROD209,421,431.65
POITEM00852,PO00268,PROD359,416,452.52
POITEM00853,PO00268,PROD320,215,561.69
POITEM00854,PO00269,PROD239,333,391.55
POITEM00855,PO00269,PROD429,123,65.57
POITEM00856,PO00270,PROD309,44,467.42
POITEM00857,PO00271,PROD102,230,814.0
POITEM00858,PO00272,PROD425,83,128.6
POITEM00859,PO00272,PROD417,124,638.19
POITEM00860,PO00272,PROD434,264,825.48
POITEM00861,PO00273,PROD161,436,19.17
POITEM00862,PO00273,PROD275,55,345.37
POITEM00863,PO00274,PROD297,240,148.17
POITEM00864,PO00274,PROD148,172,19.6
POITEM00865,PO00274,PROD446,126,112.46
POITEM00866,PO00274,PROD098,238,478.75
POITEM00867,PO00275,PROD355,163,245.42
POITEM00868,PO00275,PROD497,210,607.34
POITEM00869,PO00275,PROD306,235,255.04
POITEM00870,PO00275,PROD500,302,482.22
POITEM00871,PO00275,PROD406,409,296.65
POITEM00872,PO00276,PROD164,489,83.61
POITEM00873,PO00276,PROD056,170,446.11
POITEM00874,PO00277,PROD282,136,159.09
POITEM00875,PO00277,PROD297,142,148.17
POITEM00876,PO00277,PROD246,364,775.74
POITEM00877,PO00277,PROD450,408,446.47
POITEM00878,PO00277,PROD211,43,660.34
POITEM00879,PO00277,PROD400,85,523.63
POITEM00880,PO00278,PROD124,285,413.86
POITEM00881,PO00278,PROD417,288,638.19
POITEM00882,PO00278,PROD114,343,206.92
POITEM00883,PO00278,PROD355,408,245.42
POITEM00884,PO00279,PROD003,332,313.13
POITEM00885,PO00279,PROD394,391,789.05
POITEM00886,PO00279,PROD075,385,492.03
POITEM00887,PO00279,PROD167,357,587.07
POITEM00888,PO00279,PROD014,98,234.75
POITEM00889,PO00280,PROD399,416,148.15
POITEM00890,PO00280,PROD159,447,783.19
POITEM00891,PO00280,PROD126,299,198.43
POITEM00892,PO00281,PROD416,98,632.6
POITEM00893,PO00281,PROD256,219,419.41
POITEM00894,PO00281,PROD334,41,631.9
POITEM00895,PO00282,PROD104,34,322.97
POITEM00896,PO00282,PROD212,202,333.53
POITEM00897,PO00282,PROD258,125,268.33
POITEM00898,PO00283,PROD397,95,41.01
POITEM00899,PO00283,PROD270,123,123.23
POITEM00900,PO00284,PROD312,317,216.09
POITEM00901,PO00284,PROD409,297,295.02
POITEM00902,PO00285,PROD324,205,214.11
POITEM00903,PO00285,PROD352,70,807.92
POITEM00904,PO00285,PROD239,288,391.55
POITEM00905,PO00286,PROD260,355,341.22
POITEM00906,PO00286,PROD339,444,635.93
POITEM00907,PO00286,PROD321,481,627.48
POITEM00908,PO00286,PROD449,231,743.17
POITEM00909,PO00286,PROD408,449,677.22
POITEM00910,PO00287,PROD259,470,724.03
POITEM00911,PO00287,PROD333,236,267.79
POITEM00912,PO00287,PROD035,298,513.23
POITEM00913,PO00288,PROD397,480,41.01
POITEM00914,PO00288,PROD453,224,117.48
POITEM00915,PO00289,PROD250,44,549.69
POITEM00916,PO00289,PROD302,179,202.72
POITEM00917,PO00290,PROD194,277,504.89
POITEM00918,PO00290,PROD166,495,389.01
POITEM00919,PO00291,PROD306,71,255.04
POITEM00920,PO00291,PROD069,360,722.01
POITEM00921,PO00291,PROD081,332,408.14
POITEM00922,PO00291,PROD324,332,214.11
POITEM00923,PO00291,PROD147,422,333.32
POITEM00924,PO00292,PROD112,41,787.68
POITEM00925,PO00292,PROD064,305,757.03
POITEM00926,PO00293,PROD280,455,561.08
POITEM00927,PO00293,PROD469,197,690.5
POITEM00928,PO00294,PROD283,42,484.15
POITEM00929,PO00294,PROD294,439,225.47
POITEM00930,PO00295,PROD461,489,132.57
POITEM00931,PO00295,PROD408,374,677.22
POITEM00932,PO00295,PROD163,254,835.86
POITEM00933,PO00295,PROD277,488,596.29
POITEM00934,PO00295,PROD194,396,504.89
POITEM00935,PO00296,PROD111,372,720.46
POITEM00936,PO00296,PROD036,35,500.54
POITEM00937,PO00296,PROD344,236,838.24
POITEM00938,PO00296,PROD259,380,724.03
POITEM00939,PO00297,PROD311,472,547.26
POITEM00940,PO00298,PROD272,24,456.22
POITEM00941,PO00298,PROD256,451,419.41
POITEM00942,PO00298,PROD372,379,340.73
POITEM00943,PO00298,PROD285,128,346.6
POITEM00944,PO00299,PROD225,74,739.73
POITEM00945,PO00300,PROD255,478,68.92
POITEM00946,PO00300,PROD012,61,840.64
POITEM00947,PO00300,PROD148,190,19.6
POITEM00948,PO00301,PROD103,385,281.85
POITEM00949,PO00302,PROD431,264,243.6
POITEM00950,PO00303,PROD247,447,826.24
POITEM00951,PO00303,PROD305,76,213.13
POITEM00952,PO00303,PROD309,274,467.42
POITEM00953,PO00303,PROD142,298,808.34
POITEM00954,PO00303,PROD495,101,56.14
POITEM00955,PO00303,PROD370,250,241.67
POITEM00956,PO00303,PROD130,135,372.25
POITEM00957,PO00303,PROD127,389,100.06
POITEM00958,PO00303,PROD101,433,328.38
POITEM00959,PO00304,PROD210,89,734.75
POITEM00960,PO00304,PROD223,36,123.48
POITEM00961,PO00305,PROD267,488,508.59
POITEM00962,PO00305,PROD141,225,718.98
POITEM00963,PO00305,PROD367,149,416.73
POITEM00964,PO00306,PROD497,334,607.34
POITEM00965,PO00306,PROD198,377,145.64
POITEM00966,PO00306,PROD072,268,760.5
POITEM00967,PO00306,PROD060,281,493.98
POITEM00968,PO00306,PROD308,359,364.45
POITEM00969,PO00307,PROD340,173,807.39
POITEM00970,PO00307,PROD438,96,485.88
POITEM00971,PO00308,PROD233,332,563.96
POITEM00972,PO00308,PROD090,111,448.29
POITEM00973,PO00309,PROD216,42,103.05
POITEM00974,PO00309,PROD242,241,478.65
POITEM00975,PO00309,PROD316,361,388.86
POITEM00976,PO00309,PROD139,32,185.81
POITEM00977,PO00310,PROD117,493,169.44
POITEM00978,PO00310,PROD265,495,751.2
POITEM00979,PO00310,PROD084,139,725.26
POITEM00980,PO00310,PROD225,305,739.73
POITEM00981,PO00310,PROD368,228,619.33
POITEM00982,PO00311,PROD428,404,556.07
POITEM00983,PO00311,PROD275,330,345.37
POITEM00984,PO00311,PROD342,288,372.68
POITEM00985,PO00312,PROD452,276,316.15
POITEM00986,PO00312,PROD130,398,372.25
POITEM00987,PO00312,PROD217,235,364.98
POITEM00988,PO00312,PROD333,115,267.79
POITEM00989,PO00313,PROD031,136,825.69
POITEM00990,PO00314,PROD329,306,267.76
POITEM00991,PO00314,PROD284,487,543.19
POITEM00992,PO00314,PROD027,179,397.54
POITEM00993,PO00315,PROD083,266,427.38
POITEM00994,PO00315,PROD211,138,660.34
POITEM00995,PO00315,PROD075,340,492.03
POITEM00996,PO00316,PROD027,440,397.54
POITEM00997,PO00316,PROD374,239,166.06
POITEM00998,PO00316,PROD040,231,459.73
POITEM00999,PO00316,PROD077,461,418.0
POITEM01000,PO00317,PROD039,420,328.0
POITEM01001,PO00317,PROD146,38,411.83
POITEM01002,PO00317,PROD310,310,658.21
POITEM01003,PO00318,PROD221,447,255.85
POITEM01004,PO00318,PROD201,360,148.93
POITEM01005,PO00318,PROD183,323,750.98
POITEM01006,PO00319,PROD020,285,496.51
POITEM01007,PO00319,PROD028,465,806.13
POITEM01008,PO00319,PROD050,157,794.2
POITEM01009,PO00319,PROD243,457,674.05
POITEM01010,PO00319,PROD454,224,39.96
POITEM01011,PO00320,PROD412,486,688.71
POITEM01012,PO00320,PROD421,351,734.59
POITEM01013,PO00320,PROD003,181,313.13
POITEM01014,PO00321,PROD293,48,540.67
POITEM01015,PO00321,PROD260,275,341.22
POITEM01016,PO00321,PROD479,416,554.3
POITEM01017,PO00321,PROD458,121,353.85
POITEM01018,PO00321,PROD235,100,819.51
POITEM01019,PO00321,PROD352,75,807.92
POITEM01020,PO00321,PROD477,230,637.64
POITEM01021,PO00321,PROD423,223,690.64
POITEM01022,PO00321,PROD102,211,814.0
POITEM01023,PO00322,PROD322,361,562.63
POITEM01024,PO00322,PROD273,226,82.7
POITEM01025,PO00322,PROD348,404,395.15
POITEM01026,PO00323,PROD001,37,776.99
POITEM01027,PO00323,PROD328,31,665.85
POITEM01028,PO00323,PROD076,228,128.14
POITEM01029,PO00323,PROD184,158,29.32
POITEM01030,PO00324,PROD465,446,567.0
POITEM01031,PO00324,PROD404,314,182.61
POITEM01032,PO00324,PROD132,350,576.63
POITEM01033,PO00324,PROD126,176,198.43
POITEM01034,PO00324,PROD159,410,783.19
POITEM01035,PO00325,PROD032,118,272.47
POITEM01036,PO00325,PROD434,165,825.48
POITEM01037,PO00325,PROD164,275,83.61
POITEM01038,PO00325,PROD499,475,136.97
POITEM01039,PO00326,PROD008,211,531.37
POITEM01040,PO00326,PROD081,378,408.14
POITEM01041,PO00326,PROD261,313,819.85
POITEM01042,PO00327,PROD370,195,241.67
POITEM01043,PO00327,PROD256,203,419.41
POITEM01044,PO00328,PROD478,153,587.74
POITEM01045,PO00328,PROD379,390,768.98
POITEM01046,PO00328,PROD096,55,575.32
POITEM01047,PO00328,PROD031,364,825.69
POITEM01048,PO00329,PROD391,136,689.07
POITEM01049,PO00330,PROD374,341,166.06
POITEM01050,PO00330,PROD119,88,65.49
POITEM01051,PO00330,PROD011,328,767.67
POITEM01052,PO00330,PROD467,273,338.35
POITEM01053,PO00330,PROD338,254,512.58
POITEM01054,PO00330,PROD127,380,100.06
POITEM01055,PO00331,PROD117,94,169.44
POITEM01056,PO00331,PROD398,323,652.23
POITEM01057,PO00331,PROD368,379,619.33
POITEM01058,PO00332,PROD220,490,441.05
POITEM01059,PO00332,PROD486,488,40.88
POITEM01060,PO00333,PROD483,252,367.42
POITEM01061,PO00334,PROD369,487,496.21
POITEM01062,PO00334,PROD141,337,718.98
POITEM01063,PO00335,PROD339,72,635.93
POITEM01064,PO00335,PROD397,308,41.01
POITEM01065,PO00335,PROD152,427,584.46
POITEM01066,PO00336,PROD012,313,840.64
POITEM01067,PO00336,PROD017,246,435.9
POITEM01068,PO00336,PROD306,306,255.04
POITEM01069,PO00337,PROD261,316,819.85
POITEM01070,PO00337,PROD085,311,577.31
POITEM01071,PO00338,PROD068,202,804.13
POITEM01072,PO00338,PROD063,279,535.5
POITEM01073,PO00338,PROD066,198,101.43
POITEM01074,PO00338,PROD258,329,268.33
POITEM01075,PO00338,PROD065,260,418.06
POITEM01076,PO00338,PROD217,416,364.98
POITEM01077,PO00339,PROD265,56,751.2
POITEM01078,PO00339,PROD304,20,170.43
POITEM01079,PO00340,PROD186,444,248.28
POITEM01080,PO00340,PROD393,290,401.11
POITEM01081,PO00340,PROD435,400,605.54
POITEM01082,PO00341,PROD457,353,725.46
POITEM01083,PO00341,PROD194,95,504.89
POITEM01084,PO00341,PROD180,414,627.22
POITEM01085,PO00341,PROD493,134,163.56
POITEM01086,PO00341,PROD060,166,493.98
POITEM01087,PO00342,PROD355,30,245.42
POITEM01088,PO00342,PROD014,232,234.75
POITEM01089,PO00342,PROD264,456,329.51
POITEM01090,PO00342,PROD396,353,471.13
POITEM01091,PO00343,PROD169,332,677.32
POITEM01092,PO00344,PROD384,489,687.48
POITEM01093,PO00344,PROD402,157,288.73
POITEM01094,PO00344,PROD336,458,771.31
POITEM01095,PO00345,PROD080,103,528.13
POITEM01096,PO00345,PROD268,57,615.12
POITEM01097,PO00346,PROD049,281,665.03
POITEM01098,PO00346,PROD498,60,707.28
POITEM01099,PO00346,PROD338,183,512.58
POITEM01100,PO00347,PROD259,131,724.03
POITEM01101,PO00347,PROD299,412,408.79
POITEM01102,PO00348,PROD439,247,348.87
POITEM01103,PO00348,PROD015,32,198.05
POITEM01104,PO00349,PROD327,362,77.16
POITEM01105,PO00349,PROD206,131,609.95
POITEM01106,PO00349,PROD478,114,587.74
POITEM01107,PO00349,PROD067,247,768.19
POITEM01108,PO00349,PROD198,227,145.64
POITEM01109,PO00350,PROD232,413,113.62
POITEM01110,PO00350,PROD079,273,812.58
POITEM01111,PO00350,PROD002,330,804.13
POITEM01112,PO00351,PROD247,282,826.24
POITEM01113,PO00352,PROD226,493,302.07
POITEM01114,PO00352,PROD310,284,658.21
POITEM01115,PO00353,PROD318,242,549.26
POITEM01116,PO00353,PROD302,447,202.72
POITEM01117,PO00353,PROD319,447,39.15
POITEM01118,PO00354,PROD154,75,783.77
POITEM01119,PO00354,PROD186,463,248.28
POITEM01120,PO00354,PROD142,367,808.34
POITEM01121,PO00354,PROD138,432,737.18
POITEM01122,PO00355,PROD499,98,136.97
POITEM01123,PO00355,PROD368,289,619.33
POITEM01124,PO00355,PROD456,104,490.07
POITEM01125,PO00355,PROD292,224,238.58
POITEM01126,PO00356,PROD054,328,723.26
POITEM01127,PO00356,PROD162,390,17.84
POITEM01128,PO00357,PROD229,430,704.2
POITEM01129,PO00357,PROD437,298,656.13
POITEM01130,PO00358,PROD170,134,847.62
POITEM01131,PO00358,PROD377,118,593.84
POITEM01132,PO00359,PROD294,56,225.47
POITEM01133,PO00359,PROD482,426,195.08
POITEM01134,PO00359,PROD397,360,41.01
