shipment_item_id,shipment_id,product_id,quantity
SHIPITEM00582,SHIP00196,PROD050,17
SHIPITEM00583,SHIP00197,PROD293,72
SHIPITEM00584,SHIP00197,PROD185,35
SHIPITEM00585,SHIP00197,PROD422,73
SHIPITEM00586,SHIP00197,PROD084,61
SHIPITEM00587,SHIP00198,PROD158,109
SHIPITEM00588,SHIP00199,PROD041,28
SHIPITEM00589,SHIP00199,PROD417,40
SHIPITEM00590,SHIP00199,PROD257,16
SHIPITEM00591,SHIP00199,PROD022,103
SHIPITEM00592,SHIP00199,PROD431,58
SHIPITEM00593,SHIP00200,PROD326,127
SHIPITEM00594,SHIP00201,PROD459,108
SHIPITEM00595,SHIP00202,PROD338,113
SHIPITEM00596,SHIP00203,PROD131,28
SHIPITEM00597,SHIP00203,PROD494,61
SHIPITEM00598,SHIP00203,PROD295,82
SHIPITEM00599,SHIP00204,PROD392,76
SHIPITEM00600,SHIP00204,PROD402,8
SHIPITEM00601,SHIP00204,PROD372,59
SHIPITEM00602,SHIP00205,PROD057,70
SHIPITEM00603,SHIP00205,PROD217,95
SHIPITEM00604,SHIP00205,PROD360,56
SHIPITEM00605,SHIP00206,PROD147,35
SHIPITEM00606,SHIP00206,PROD354,83
SHIPITEM00607,SHIP00206,PROD325,107
SHIPITEM00608,SHIP00206,PROD069,29
SHIPITEM00609,SHIP00207,PROD099,15
SHIPITEM00610,SHIP00207,PROD162,18
SHIPITEM00611,SHIP00207,PROD484,90
SHIPITEM00612,SHIP00207,PROD318,133
SHIPITEM00613,SHIP00208,PROD217,79
SHIPITEM00614,SHIP00208,PROD188,107
SHIPITEM00615,SHIP00208,PROD039,19
SHIPITEM00616,SHIP00209,PROD465,128
SHIPITEM00617,SHIP00209,PROD117,110
SHIPITEM00618,SHIP00210,PROD385,122
SHIPITEM00619,SHIP00210,PROD017,142
SHIPITEM00620,SHIP00210,PROD019,60
SHIPITEM00621,SHIP00210,PROD165,70
SHIPITEM00622,SHIP00211,PROD184,89
SHIPITEM00623,SHIP00211,PROD019,20
SHIPITEM00624,SHIP00212,PROD140,100
SHIPITEM00625,SHIP00213,PROD020,37
SHIPITEM00626,SHIP00214,PROD496,16
SHIPITEM00627,SHIP00214,PROD373,148
SHIPITEM00628,SHIP00214,PROD077,90
SHIPITEM00629,SHIP00215,PROD052,29
SHIPITEM00630,SHIP00215,PROD075,97
SHIPITEM00631,SHIP00215,PROD406,91
SHIPITEM00632,SHIP00215,PROD388,96
SHIPITEM00633,SHIP00215,PROD358,99
SHIPITEM00634,SHIP00215,PROD429,49
SHIPITEM00635,SHIP00216,PROD225,60
SHIPITEM00636,SHIP00216,PROD057,102
SHIPITEM00637,SHIP00216,PROD222,16
SHIPITEM00638,SHIP00216,PROD201,35
SHIPITEM00639,SHIP00216,PROD174,144
SHIPITEM00640,SHIP00216,PROD166,27
SHIPITEM00641,SHIP00217,PROD067,16
SHIPITEM00642,SHIP00217,PROD281,68
SHIPITEM00643,SHIP00218,PROD103,23
SHIPITEM00644,SHIP00218,PROD204,78
SHIPITEM00645,SHIP00219,PROD241,23
SHIPITEM00646,SHIP00219,PROD297,112
SHIPITEM00647,SHIP00219,PROD080,91
SHIPITEM00648,SHIP00220,PROD448,80
SHIPITEM00649,SHIP00220,PROD033,109
SHIPITEM00650,SHIP00220,PROD051,146
SHIPITEM00651,SHIP00221,PROD061,65
SHIPITEM00652,SHIP00221,PROD253,127
SHIPITEM00653,SHIP00222,PROD280,70
SHIPITEM00654,SHIP00222,PROD427,94
SHIPITEM00655,SHIP00222,PROD392,15
SHIPITEM00656,SHIP00223,PROD300,62
SHIPITEM00657,SHIP00223,PROD307,27
SHIPITEM00658,SHIP00223,PROD204,55
SHIPITEM00659,SHIP00223,PROD475,32
SHIPITEM00660,SHIP00223,PROD237,43
SHIPITEM00661,SHIP00224,PROD460,55
SHIPITEM00662,SHIP00224,PROD440,70
SHIPITEM00663,SHIP00224,PROD095,102
SHIPITEM00664,SHIP00224,PROD159,102
SHIPITEM00665,SHIP00225,PROD492,101
SHIPITEM00666,SHIP00225,PROD104,50
SHIPITEM00667,SHIP00225,PROD473,25
SHIPITEM00668,SHIP00225,PROD356,90
SHIPITEM00669,SHIP00225,PROD413,63
SHIPITEM00670,SHIP00226,PROD391,5
SHIPITEM00671,SHIP00226,PROD197,24
SHIPITEM00672,SHIP00227,PROD058,146
SHIPITEM00673,SHIP00227,PROD357,75
SHIPITEM00674,SHIP00227,PROD068,147
SHIPITEM00675,SHIP00227,PROD005,77
SHIPITEM00676,SHIP00227,PROD176,70
SHIPITEM00677,SHIP00228,PROD103,20
SHIPITEM00678,SHIP00228,PROD218,12
SHIPITEM00679,SHIP00229,PROD436,53
SHIPITEM00680,SHIP00229,PROD351,99
SHIPITEM00681,SHIP00230,PROD466,118
SHIPITEM00682,SHIP00230,PROD319,94
SHIPITEM00683,SHIP00230,PROD141,33
SHIPITEM00684,SHIP00230,PROD033,133
SHIPITEM00685,SHIP00231,PROD180,142
SHIPITEM00686,SHIP00231,PROD198,41
SHIPITEM00687,SHIP00231,PROD189,91
SHIPITEM00688,SHIP00232,PROD123,101
SHIPITEM00689,SHIP00232,PROD260,27
SHIPITEM00690,SHIP00232,PROD219,41
SHIPITEM00691,SHIP00232,PROD286,55
SHIPITEM00692,SHIP00233,PROD267,91
SHIPITEM00693,SHIP00233,PROD250,6
SHIPITEM00694,SHIP00233,PROD313,127
SHIPITEM00695,SHIP00233,PROD002,57
SHIPITEM00696,SHIP00233,PROD473,15
SHIPITEM00697,SHIP00234,PROD444,149
SHIPITEM00698,SHIP00234,PROD066,69
SHIPITEM00699,SHIP00235,PROD198,68
SHIPITEM00700,SHIP00235,PROD408,104
SHIPITEM00701,SHIP00236,PROD468,108
SHIPITEM00702,SHIP00236,PROD473,50
SHIPITEM00703,SHIP00236,PROD110,137
SHIPITEM00704,SHIP00237,PROD235,83
SHIPITEM00705,SHIP00237,PROD172,130
SHIPITEM00706,SHIP00238,PROD043,53
SHIPITEM00707,SHIP00238,PROD148,63
SHIPITEM00708,SHIP00238,PROD101,150
SHIPITEM00709,SHIP00238,PROD435,71
SHIPITEM00710,SHIP00238,PROD364,46
SHIPITEM00711,SHIP00238,PROD184,118
SHIPITEM00712,SHIP00239,PROD273,35
SHIPITEM00713,SHIP00239,PROD455,94
SHIPITEM00714,SHIP00239,PROD262,111
SHIPITEM00715,SHIP00240,PROD151,123
SHIPITEM00716,SHIP00240,PROD028,77
SHIPITEM00717,SHIP00240,PROD090,83
SHIPITEM00718,SHIP00240,PROD285,122
SHIPITEM00719,SHIP00241,PROD278,57
SHIPITEM00720,SHIP00241,PROD041,66
SHIPITEM00721,SHIP00242,PROD434,44
SHIPITEM00722,SHIP00242,PROD302,73
SHIPITEM00723,SHIP00243,PROD456,16
SHIPITEM00724,SHIP00243,PROD167,108
SHIPITEM00725,SHIP00243,PROD397,144
SHIPITEM00726,SHIP00244,PROD303,104
SHIPITEM00727,SHIP00244,PROD410,11
SHIPITEM00728,SHIP00244,PROD115,105
SHIPITEM00729,SHIP00244,PROD342,42
SHIPITEM00730,SHIP00245,PROD076,33
SHIPITEM00731,SHIP00245,PROD118,40
SHIPITEM00732,SHIP00246,PROD337,70
SHIPITEM00733,SHIP00246,PROD242,97
SHIPITEM00734,SHIP00246,PROD143,112
SHIPITEM00735,SHIP00246,PROD182,8
SHIPITEM00736,SHIP00247,PROD326,143
SHIPITEM00737,SHIP00247,PROD430,110
SHIPITEM00738,SHIP00248,PROD299,126
SHIPITEM00739,SHIP00248,PROD094,84
SHIPITEM00740,SHIP00249,PROD329,77
SHIPITEM00741,SHIP00249,PROD212,138
SHIPITEM00742,SHIP00249,PROD151,38
SHIPITEM00743,SHIP00249,PROD165,122
SHIPITEM00744,SHIP00250,PROD042,36
SHIPITEM00745,SHIP00250,PROD488,72
SHIPITEM00746,SHIP00251,PROD153,84
SHIPITEM00747,SHIP00252,PROD050,77
SHIPITEM00748,SHIP00252,PROD062,84
SHIPITEM00749,SHIP00252,PROD278,16
SHIPITEM00750,SHIP00252,PROD258,34
SHIPITEM00751,SHIP00253,PROD091,55
SHIPITEM00752,SHIP00253,PROD496,27
SHIPITEM00753,SHIP00254,PROD242,41
SHIPITEM00754,SHIP00254,PROD333,95
SHIPITEM00755,SHIP00255,PROD340,137
SHIPITEM00756,SHIP00256,PROD499,134
SHIPITEM00757,SHIP00256,PROD061,12
SHIPITEM00758,SHIP00256,PROD328,72
SHIPITEM00759,SHIP00256,PROD413,97
SHIPITEM00760,SHIP00257,PROD475,143
SHIPITEM00761,SHIP00258,PROD060,32
SHIPITEM00762,SHIP00258,PROD083,127
SHIPITEM00763,SHIP00259,PROD228,100
SHIPITEM00764,SHIP00259,PROD477,113
SHIPITEM00765,SHIP00260,PROD176,133
SHIPITEM00766,SHIP00260,PROD064,60
SHIPITEM00767,SHIP00260,PROD437,125
SHIPITEM00768,SHIP00261,PROD084,36
SHIPITEM00769,SHIP00261,PROD099,46
SHIPITEM00770,SHIP00261,PROD443,97
SHIPITEM00771,SHIP00261,PROD233,10
SHIPITEM00772,SHIP00261,PROD391,101
SHIPITEM00773,SHIP00262,PROD490,40
SHIPITEM00774,SHIP00263,PROD264,66
SHIPITEM00775,SHIP00263,PROD062,118
SHIPITEM00776,SHIP00263,PROD400,89
SHIPITEM00777,SHIP00264,PROD094,43
SHIPITEM00778,SHIP00264,PROD360,72
SHIPITEM00779,SHIP00264,PROD136,13
SHIPITEM00780,SHIP00264,PROD192,98
SHIPITEM00781,SHIP00265,PROD120,97
SHIPITEM00782,SHIP00265,PROD421,21
SHIPITEM00783,SHIP00265,PROD392,150
SHIPITEM00784,SHIP00266,PROD398,96
SHIPITEM00785,SHIP00267,PROD314,128
SHIPITEM00786,SHIP00267,PROD225,13
SHIPITEM00787,SHIP00268,PROD283,86
SHIPITEM00788,SHIP00268,PROD146,85
SHIPITEM00789,SHIP00268,PROD182,77
SHIPITEM00790,SHIP00268,PROD287,39
SHIPITEM00791,SHIP00269,PROD374,120
SHIPITEM00792,SHIP00269,PROD258,50
SHIPITEM00793,SHIP00269,PROD372,33
SHIPITEM00794,SHIP00270,PROD230,98
SHIPITEM00795,SHIP00270,PROD123,65
SHIPITEM00796,SHIP00270,PROD128,121
SHIPITEM00797,SHIP00271,PROD111,57
SHIPITEM00798,SHIP00271,PROD075,18
SHIPITEM00799,SHIP00272,PROD312,96
SHIPITEM00800,SHIP00272,PROD500,127
SHIPITEM00801,SHIP00272,PROD441,115
SHIPITEM00802,SHIP00272,PROD377,53
SHIPITEM00803,SHIP00272,PROD182,38
SHIPITEM00804,SHIP00273,PROD438,23
SHIPITEM00805,SHIP00273,PROD212,94
SHIPITEM00806,SHIP00273,PROD065,113
SHIPITEM00807,SHIP00274,PROD408,101
SHIPITEM00808,SHIP00274,PROD286,57
SHIPITEM00809,SHIP00274,PROD379,132
SHIPITEM00810,SHIP00275,PROD330,105
SHIPITEM00811,SHIP00275,PROD009,67
SHIPITEM00812,SHIP00275,PROD109,137
SHIPITEM00813,SHIP00275,PROD212,114
SHIPITEM00814,SHIP00276,PROD321,34
SHIPITEM00815,SHIP00276,PROD262,121
SHIPITEM00816,SHIP00276,PROD233,90
SHIPITEM00817,SHIP00276,PROD424,133
SHIPITEM00818,SHIP00277,PROD116,22
SHIPITEM00819,SHIP00277,PROD496,141
SHIPITEM00820,SHIP00278,PROD167,125
SHIPITEM00821,SHIP00278,PROD094,104
SHIPITEM00822,SHIP00278,PROD096,36
SHIPITEM00823,SHIP00278,PROD260,119
SHIPITEM00824,SHIP00278,PROD264,45
SHIPITEM00825,SHIP00279,PROD006,28
SHIPITEM00826,SHIP00279,PROD126,5
SHIPITEM00827,SHIP00279,PROD450,100
SHIPITEM00828,SHIP00279,PROD151,148
SHIPITEM00829,SHIP00280,PROD271,12
SHIPITEM00830,SHIP00280,PROD231,65
SHIPITEM00831,SHIP00281,PROD302,149
SHIPITEM00832,SHIP00281,PROD138,118
SHIPITEM00833,SHIP00281,PROD344,71
SHIPITEM00834,SHIP00282,PROD245,114
SHIPITEM00835,SHIP00282,PROD026,73
SHIPITEM00836,SHIP00283,PROD411,23
SHIPITEM00837,SHIP00283,PROD495,49
SHIPITEM00838,SHIP00283,PROD355,87
SHIPITEM00839,SHIP00283,PROD243,63
SHIPITEM00840,SHIP00284,PROD050,89
SHIPITEM00841,SHIP00284,PROD167,90
SHIPITEM00842,SHIP00285,PROD016,52
SHIPITEM00843,SHIP00285,PROD406,18
SHIPITEM00844,SHIP00285,PROD071,34
SHIPITEM00845,SHIP00285,PROD486,97
SHIPITEM00846,SHIP00285,PROD225,146
SHIPITEM00847,SHIP00285,PROD287,21
SHIPITEM00848,SHIP00286,PROD499,63
SHIPITEM00849,SHIP00287,PROD394,87
SHIPITEM00850,SHIP00287,PROD223,36
SHIPITEM00851,SHIP00287,PROD327,95
SHIPITEM00852,SHIP00288,PROD168,19
SHIPITEM00853,SHIP00288,PROD406,145
SHIPITEM00854,SHIP00288,PROD395,149
SHIPITEM00855,SHIP00289,PROD039,60
SHIPITEM00856,SHIP00289,PROD463,129
SHIPITEM00857,SHIP00289,PROD380,103
SHIPITEM00858,SHIP00289,PROD440,103
SHIPITEM00859,SHIP00290,PROD197,18
SHIPITEM00860,SHIP00290,PROD391,92
SHIPITEM00861,SHIP00290,PROD006,20
SHIPITEM00862,SHIP00290,PROD220,112
SHIPITEM00863,SHIP00291,PROD277,75
SHIPITEM00864,SHIP00291,PROD118,10
SHIPITEM00865,SHIP00291,PROD092,29
SHIPITEM00866,SHIP00291,PROD283,80
SHIPITEM00867,SHIP00292,PROD011,56
SHIPITEM00868,SHIP00292,PROD140,137
SHIPITEM00869,SHIP00293,PROD116,115
SHIPITEM00870,SHIP00293,PROD052,32
SHIPITEM00871,SHIP00293,PROD233,94
SHIPITEM00872,SHIP00293,PROD098,96
SHIPITEM00873,SHIP00293,PROD379,45
SHIPITEM00874,SHIP00293,PROD075,44
SHIPITEM00875,SHIP00293,PROD443,79
SHIPITEM00876,SHIP00293,PROD149,25
SHIPITEM00877,SHIP00294,PROD151,31
SHIPITEM00878,SHIP00294,PROD450,40
SHIPITEM00879,SHIP00294,PROD283,111
SHIPITEM00880,SHIP00294,PROD422,145
SHIPITEM00881,SHIP00295,PROD277,49
SHIPITEM00882,SHIP00295,PROD357,125
SHIPITEM00883,SHIP00295,PROD113,66
SHIPITEM00884,SHIP00295,PROD168,142
SHIPITEM00885,SHIP00295,PROD485,57
SHIPITEM00886,SHIP00295,PROD326,109
SHIPITEM00887,SHIP00296,PROD014,109
SHIPITEM00888,SHIP00296,PROD367,73
SHIPITEM00889,SHIP00296,PROD475,88
SHIPITEM00890,SHIP00297,PROD027,60
SHIPITEM00891,SHIP00298,PROD291,114
SHIPITEM00892,SHIP00298,PROD341,89
SHIPITEM00893,SHIP00298,PROD302,149
SHIPITEM00894,SHIP00299,PROD383,70
SHIPITEM00895,SHIP00299,PROD130,60
SHIPITEM00896,SHIP00299,PROD446,6
SHIPITEM00897,SHIP00299,PROD132,123
SHIPITEM00898,SHIP00300,PROD233,133
SHIPITEM00899,SHIP00300,PROD440,72
SHIPITEM00900,SHIP00300,PROD426,69
SHIPITEM00901,SHIP00301,PROD413,64
SHIPITEM00902,SHIP00301,PROD087,19
SHIPITEM00903,SHIP00302,PROD450,84
SHIPITEM00904,SHIP00303,PROD017,43
SHIPITEM00905,SHIP00303,PROD335,147
SHIPITEM00906,SHIP00304,PROD260,68
SHIPITEM00907,SHIP00305,PROD017,144
SHIPITEM00908,SHIP00305,PROD262,143
SHIPITEM00909,SHIP00305,PROD038,29
SHIPITEM00910,SHIP00305,PROD402,61
SHIPITEM00911,SHIP00306,PROD023,77
SHIPITEM00912,SHIP00307,PROD358,69
SHIPITEM00913,SHIP00307,PROD404,70
SHIPITEM00914,SHIP00308,PROD432,94
SHIPITEM00915,SHIP00308,PROD345,108
SHIPITEM00916,SHIP00308,PROD069,125
SHIPITEM00917,SHIP00309,PROD349,89
SHIPITEM00918,SHIP00309,PROD403,24
SHIPITEM00919,SHIP00310,PROD140,38
SHIPITEM00920,SHIP00310,PROD186,107
SHIPITEM00921,SHIP00310,PROD372,95
SHIPITEM00922,SHIP00311,PROD209,49
SHIPITEM00923,SHIP00311,PROD175,7
SHIPITEM00924,SHIP00311,PROD183,5
SHIPITEM00925,SHIP00311,PROD046,6
SHIPITEM00926,SHIP00311,PROD154,141
SHIPITEM00927,SHIP00311,PROD413,136
SHIPITEM00928,SHIP00311,PROD223,143
SHIPITEM00929,SHIP00312,PROD216,32
SHIPITEM00930,SHIP00312,PROD153,83
SHIPITEM00931,SHIP00312,PROD382,66
SHIPITEM00932,SHIP00313,PROD092,88
SHIPITEM00933,SHIP00313,PROD260,114
SHIPITEM00934,SHIP00313,PROD189,53
SHIPITEM00935,SHIP00314,PROD119,78
SHIPITEM00936,SHIP00314,PROD182,142
SHIPITEM00937,SHIP00315,PROD477,56
SHIPITEM00938,SHIP00315,PROD253,41
SHIPITEM00939,SHIP00316,PROD346,15
SHIPITEM00940,SHIP00316,PROD312,65
SHIPITEM00941,SHIP00316,PROD370,119
SHIPITEM00942,SHIP00317,PROD050,48
SHIPITEM00943,SHIP00317,PROD005,86
SHIPITEM00944,SHIP00318,PROD164,61
SHIPITEM00945,SHIP00319,PROD059,22
SHIPITEM00946,SHIP00319,PROD356,80
SHIPITEM00947,SHIP00319,PROD178,75
SHIPITEM00948,SHIP00320,PROD473,115
SHIPITEM00949,SHIP00320,PROD420,126
SHIPITEM00950,SHIP00321,PROD319,138
SHIPITEM00951,SHIP00321,PROD417,142
SHIPITEM00952,SHIP00321,PROD427,25
SHIPITEM00953,SHIP00322,PROD050,17
SHIPITEM00954,SHIP00322,PROD388,117
SHIPITEM00955,SHIP00322,PROD478,101
SHIPITEM00956,SHIP00323,PROD342,98
SHIPITEM00957,SHIP00323,PROD393,86
SHIPITEM00958,SHIP00323,PROD296,142
SHIPITEM00959,SHIP00324,PROD024,62
SHIPITEM00960,SHIP00324,PROD129,117
SHIPITEM00961,SHIP00324,PROD074,124
SHIPITEM00962,SHIP00324,PROD189,109
SHIPITEM00963,SHIP00325,PROD367,100
SHIPITEM00964,SHIP00325,PROD128,74
SHIPITEM00965,SHIP00325,PROD068,105
SHIPITEM00966,SHIP00325,PROD431,102
SHIPITEM00967,SHIP00326,PROD004,145
SHIPITEM00968,SHIP00326,PROD091,125
SHIPITEM00969,SHIP00327,PROD108,97
SHIPITEM00970,SHIP00327,PROD282,121
SHIPITEM00971,SHIP00327,PROD015,34
SHIPITEM00972,SHIP00328,PROD498,116
SHIPITEM00973,SHIP00328,PROD418,51
SHIPITEM00974,SHIP00328,PROD461,103
SHIPITEM00975,SHIP00329,PROD394,63
SHIPITEM00976,SHIP00329,PROD353,72
SHIPITEM00977,SHIP00329,PROD093,48
SHIPITEM00978,SHIP00329,PROD245,139
SHIPITEM00979,SHIP00330,PROD204,105
SHIPITEM00980,SHIP00330,PROD278,5
SHIPITEM00981,SHIP00330,PROD167,108
SHIPITEM00982,SHIP00330,PROD379,134
SHIPITEM00983,SHIP00330,PROD352,139
SHIPITEM00984,SHIP00330,PROD150,89
SHIPITEM00985,SHIP00330,PROD149,134
SHIPITEM00986,SHIP00331,PROD037,63
SHIPITEM00987,SHIP00331,PROD320,53
SHIPITEM00988,SHIP00331,PROD040,13
SHIPITEM00989,SHIP00331,PROD344,76
SHIPITEM00990,SHIP00332,PROD167,141
SHIPITEM00991,SHIP00332,PROD108,93
SHIPITEM00992,SHIP00332,PROD154,111
SHIPITEM00993,SHIP00332,PROD491,69
SHIPITEM00994,SHIP00333,PROD160,84
SHIPITEM00995,SHIP00333,PROD213,79
SHIPITEM00996,SHIP00333,PROD087,29
SHIPITEM00997,SHIP00333,PROD133,108
SHIPITEM00998,SHIP00333,PROD013,60
SHIPITEM00999,SHIP00334,PROD386,129
SHIPITEM01000,SHIP00334,PROD148,19
SHIPITEM01001,SHIP00334,PROD432,18
SHIPITEM01002,SHIP00334,PROD049,20
SHIPITEM01003,SHIP00335,PROD132,117
SHIPITEM01004,SHIP00335,PROD500,73
SHIPITEM01005,SHIP00335,PROD429,37
SHIPITEM01006,SHIP00335,PROD452,34
SHIPITEM01007,SHIP00336,PROD412,100
SHIPITEM01008,SHIP00336,PROD448,133
SHIPITEM01009,SHIP00336,PROD345,11
SHIPITEM01010,SHIP00336,PROD203,142
SHIPITEM01011,SHIP00336,PROD011,88
SHIPITEM01012,SHIP00337,PROD068,29
SHIPITEM01013,SHIP00337,PROD371,132
SHIPITEM01014,SHIP00337,PROD287,18
SHIPITEM01015,SHIP00338,PROD225,20
SHIPITEM01016,SHIP00338,PROD415,127
SHIPITEM01017,SHIP00338,PROD073,89
SHIPITEM01018,SHIP00338,PROD142,65
SHIPITEM01019,SHIP00338,PROD077,9
SHIPITEM01020,SHIP00338,PROD487,148
SHIPITEM01021,SHIP00339,PROD078,113
SHIPITEM01022,SHIP00339,PROD195,105
SHIPITEM01023,SHIP00339,PROD428,118
SHIPITEM01024,SHIP00340,PROD357,116
SHIPITEM01025,SHIP00340,PROD492,20
SHIPITEM01026,SHIP00340,PROD403,27
SHIPITEM01027,SHIP00341,PROD271,100
SHIPITEM01028,SHIP00342,PROD035,104
SHIPITEM01029,SHIP00342,PROD365,94
SHIPITEM01030,SHIP00342,PROD150,22
SHIPITEM01031,SHIP00342,PROD354,116
SHIPITEM01032,SHIP00343,PROD492,21
SHIPITEM01033,SHIP00343,PROD057,86
SHIPITEM01034,SHIP00343,PROD074,41
SHIPITEM01035,SHIP00343,PROD226,108
SHIPITEM01036,SHIP00344,PROD241,115
SHIPITEM01037,SHIP00344,PROD031,134
SHIPITEM01038,SHIP00344,PROD341,66
SHIPITEM01039,SHIP00344,PROD300,126
SHIPITEM01040,SHIP00345,PROD224,143
SHIPITEM01041,SHIP00345,PROD131,85
SHIPITEM01042,SHIP00346,PROD113,88
SHIPITEM01043,SHIP00346,PROD069,146
SHIPITEM01044,SHIP00347,PROD130,28
SHIPITEM01045,SHIP00347,PROD284,63
SHIPITEM01046,SHIP00348,PROD496,66
SHIPITEM01047,SHIP00348,PROD492,103
SHIPITEM01048,SHIP00349,PROD472,34
SHIPITEM01049,SHIP00349,PROD201,90
SHIPITEM01050,SHIP00349,PROD291,67
SHIPITEM01051,SHIP00350,PROD123,25
SHIPITEM01052,SHIP00350,PROD004,142
SHIPITEM01053,SHIP00350,PROD176,132
SHIPITEM01054,SHIP00350,PROD285,102
SHIPITEM01055,SHIP00350,PROD404,47
SHIPITEM01056,SHIP00350,PROD488,77
SHIPITEM01057,SHIP00351,PROD048,12
SHIPITEM01058,SHIP00352,PROD467,21
SHIPITEM01059,SHIP00352,PROD480,93
SHIPITEM01060,SHIP00352,PROD360,134
SHIPITEM01061,SHIP00353,PROD271,56
SHIPITEM01062,SHIP00354,PROD167,33
SHIPITEM01063,SHIP00354,PROD099,81
SHIPITEM01064,SHIP00354,PROD220,96
SHIPITEM01065,SHIP00354,PROD198,9
SHIPITEM01066,SHIP00355,PROD246,19
SHIPITEM01067,SHIP00355,PROD287,63
SHIPITEM01068,SHIP00355,PROD186,123
SHIPITEM01069,SHIP00355,PROD448,82
SHIPITEM01070,SHIP00356,PROD039,21
SHIPITEM01071,SHIP00356,PROD091,77
SHIPITEM01072,SHIP00356,PROD174,47
SHIPITEM01073,SHIP00357,PROD494,139
SHIPITEM01074,SHIP00357,PROD483,25
SHIPITEM01075,SHIP00357,PROD472,38
SHIPITEM01076,SHIP00358,PROD080,66
SHIPITEM01077,SHIP00358,PROD042,59
SHIPITEM01078,SHIP00358,PROD407,144
SHIPITEM01079,SHIP00359,PROD198,134
SHIPITEM01080,SHIP00359,PROD020,118
SHIPITEM01081,SHIP00359,PROD408,96
SHIPITEM01082,SHIP00359,PROD121,123
SHIPITEM01083,SHIP00359,PROD333,63
SHIPITEM01084,SHIP00359,PROD082,124
SHIPITEM01085,SHIP00360,PROD487,80
SHIPITEM01086,SHIP00360,PROD380,31
SHIPITEM01087,SHIP00360,PROD381,10
SHIPITEM01088,SHIP00361,PROD071,127
SHIPITEM01089,SHIP00361,PROD017,37
SHIPITEM01090,SHIP00362,PROD382,131
SHIPITEM01091,SHIP00362,PROD004,103
SHIPITEM01092,SHIP00362,PROD099,72
SHIPITEM01093,SHIP00363,PROD122,136
SHIPITEM01094,SHIP00363,PROD482,70
SHIPITEM01095,SHIP00363,PROD012,86
SHIPITEM01096,SHIP00364,PROD166,70
SHIPITEM01097,SHIP00364,PROD149,37
SHIPITEM01098,SHIP00365,PROD047,65
SHIPITEM01099,SHIP00365,PROD458,105
SHIPITEM01100,SHIP00366,PROD271,32
SHIPITEM01101,SHIP00366,PROD397,65
SHIPITEM01102,SHIP00366,PROD221,59
SHIPITEM01103,SHIP00366,PROD439,53
SHIPITEM01104,SHIP00367,PROD219,30
SHIPITEM01105,SHIP00368,PROD040,67
SHIPITEM01106,SHIP00368,PROD064,131
SHIPITEM01107,SHIP00369,PROD368,18
SHIPITEM01108,SHIP00369,PROD353,135
SHIPITEM01109,SHIP00370,PROD380,50
SHIPITEM01110,SHIP00370,PROD445,43
SHIPITEM01111,SHIP00370,PROD190,24
SHIPITEM01112,SHIP00370,PROD372,35
SHIPITEM01113,SHIP00371,PROD484,17
SHIPITEM01114,SHIP00371,PROD294,134
SHIPITEM01115,SHIP00371,PROD282,128
SHIPITEM01116,SHIP00371,PROD111,150
SHIPITEM01117,SHIP00372,PROD308,53
SHIPITEM01118,SHIP00372,PROD335,137
SHIPITEM01119,SHIP00372,PROD422,26
SHIPITEM01120,SHIP00372,PROD033,148
SHIPITEM01121,SHIP00373,PROD083,9
SHIPITEM01122,SHIP00374,PROD288,134
SHIPITEM01123,SHIP00374,PROD289,35
SHIPITEM01124,SHIP00374,PROD209,144
SHIPITEM01125,SHIP00375,PROD163,137
SHIPITEM01126,SHIP00376,PROD453,99
SHIPITEM01127,SHIP00377,PROD278,139
SHIPITEM01128,SHIP00378,PROD257,109
SHIPITEM01129,SHIP00378,PROD019,147
SHIPITEM01130,SHIP00378,PROD235,131
SHIPITEM01131,SHIP00379,PROD215,56
SHIPITEM01132,SHIP00379,PROD134,93
SHIPITEM01133,SHIP00379,PROD140,140
SHIPITEM01134,SHIP00379,PROD082,102
SHIPITEM01135,SHIP00380,PROD372,52
SHIPITEM01136,SHIP00381,PROD296,129
SHIPITEM01137,SHIP00381,PROD021,100
SHIPITEM01138,SHIP00382,PROD135,146
SHIPITEM01139,SHIP00382,PROD284,14
SHIPITEM01140,SHIP00383,PROD296,58
SHIPITEM01141,SHIP00383,PROD282,107
SHIPITEM01142,SHIP00383,PROD398,53
SHIPITEM01143,SHIP00384,PROD459,135
SHIPITEM01144,SHIP00384,PROD319,101
SHIPITEM01145,SHIP00384,PROD201,111
SHIPITEM01146,SHIP00384,PROD183,139
SHIPITEM01147,SHIP00384,PROD392,32
SHIPITEM01148,SHIP00385,PROD276,92
SHIPITEM01149,SHIP00385,PROD436,75
SHIPITEM01150,SHIP00385,PROD130,88
SHIPITEM01151,SHIP00386,PROD334,49
SHIPITEM01152,SHIP00386,PROD387,111
SHIPITEM01153,SHIP00387,PROD228,19
SHIPITEM01154,SHIP00388,PROD184,101
SHIPITEM01155,SHIP00388,PROD427,109
SHIPITEM01156,SHIP00388,PROD453,27
SHIPITEM01157,SHIP00388,PROD304,79
SHIPITEM01158,SHIP00389,PROD266,20
SHIPITEM01159,SHIP00389,PROD342,139
SHIPITEM01160,SHIP00389,PROD138,94
SHIPITEM01161,SHIP00390,PROD197,70
SHIPITEM01162,SHIP00390,PROD060,8
SHIPITEM01163,SHIP00390,PROD050,50
