so_item_id,sales_order_id,product_id,quantity,selling_price
SOITEM00575,SO00194,PROD089,72,708.42
SOITEM00576,SO00194,PROD237,41,1026.87
SOITEM00577,SO00194,PROD059,81,745.03
SOITEM00578,SO00195,PROD343,39,580.3
SOITEM00579,SO00195,PROD292,37,346.04
SOITEM00580,SO00196,PROD417,112,1285.07
SOITEM00581,SO00196,PROD389,79,939.57
SOITEM00582,SO00196,PROD050,17,1340.67
SOITEM00583,SO00197,PROD293,72,921.24
SOITEM00584,SO00197,PROD185,35,78.88
SOITEM00585,SO00197,PROD422,73,1631.47
SOITEM00586,SO00197,PROD084,61,1195.1
SOITEM00587,SO00198,PROD158,109,1327.01
SOITEM00588,SO00199,PROD041,28,1345.28
SOITEM00589,SO00199,PROD417,40,1285.07
SOITEM00590,SO00199,PROD257,16,314.51
SOITEM00591,SO00199,PROD022,103,225.56
SOITEM00592,SO00199,PROD431,58,448.84
SOITEM00593,SO00200,PROD326,127,68.46
SOITEM00594,SO00201,PROD459,108,671.8
SOITEM00595,SO00202,PROD338,113,679.07
SOITEM00596,SO00203,PROD131,28,582.87
SOITEM00597,SO00203,PROD494,61,806.62
SOITEM00598,SO00203,PROD295,82,226.63
SOITEM00599,SO00204,PROD392,76,1608.86
SOITEM00600,SO00204,PROD402,8,456.95
SOITEM00601,SO00204,PROD372,59,630.0
SOITEM00602,SO00205,PROD057,70,1187.66
SOITEM00603,SO00205,PROD217,95,487.55
SOITEM00604,SO00205,PROD360,56,17.56
SOITEM00605,SO00206,PROD147,35,623.69
SOITEM00606,SO00206,PROD354,83,1247.88
SOITEM00607,SO00206,PROD325,107,1272.26
SOITEM00608,SO00206,PROD069,29,1166.98
SOITEM00609,SO00207,PROD099,15,370.78
SOITEM00610,SO00207,PROD162,18,28.52
SOITEM00611,SO00207,PROD484,90,1421.85
SOITEM00612,SO00207,PROD318,133,738.15
SOITEM00613,SO00208,PROD217,79,487.55
SOITEM00614,SO00208,PROD188,107,575.31
SOITEM00615,SO00208,PROD039,19,455.23
SOITEM00616,SO00209,PROD465,128,945.03
SOITEM00617,SO00209,PROD117,110,276.44
SOITEM00618,SO00210,PROD385,122,462.64
SOITEM00619,SO00210,PROD017,142,704.27
SOITEM00620,SO00210,PROD019,60,158.03
SOITEM00621,SO00210,PROD165,70,668.55
SOITEM00622,SO00211,PROD184,89,43.16
SOITEM00623,SO00211,PROD019,20,158.03
SOITEM00624,SO00212,PROD140,100,949.14
SOITEM00625,SO00213,PROD020,37,710.42
SOITEM00626,SO00214,PROD496,16,782.95
SOITEM00627,SO00214,PROD373,148,1408.52
SOITEM00628,SO00214,PROD077,90,862.64
SOITEM00629,SO00215,PROD052,29,594.73
SOITEM00630,SO00215,PROD075,97,908.01
SOITEM00631,SO00215,PROD406,91,455.97
SOITEM00632,SO00215,PROD388,96,793.41
SOITEM00633,SO00215,PROD358,99,769.81
SOITEM00634,SO00215,PROD429,49,101.2
SOITEM00635,SO00216,PROD225,60,1254.65
SOITEM00636,SO00216,PROD057,102,1187.66
SOITEM00637,SO00216,PROD222,16,444.32
SOITEM00638,SO00216,PROD201,35,258.6
SOITEM00639,SO00216,PROD174,144,60.34
SOITEM00640,SO00216,PROD166,27,590.1
SOITEM00641,SO00217,PROD067,16,1491.41
SOITEM00642,SO00217,PROD281,68,882.78
SOITEM00643,SO00218,PROD103,23,420.13
SOITEM00644,SO00218,PROD204,78,134.39
SOITEM00645,SO00219,PROD241,23,876.44
SOITEM00646,SO00219,PROD297,112,213.96
SOITEM00647,SO00219,PROD080,91,923.6
SOITEM00648,SO00220,PROD448,80,1205.41
SOITEM00649,SO00220,PROD033,109,811.2
SOITEM00650,SO00220,PROD051,146,643.38
SOITEM00651,SO00221,PROD061,65,862.09
SOITEM00652,SO00221,PROD253,127,874.11
SOITEM00653,SO00222,PROD280,70,1166.65
SOITEM00654,SO00222,PROD427,94,566.06
SOITEM00655,SO00222,PROD392,15,1608.86
SOITEM00656,SO00223,PROD300,62,731.42
SOITEM00657,SO00223,PROD307,27,224.9
SOITEM00658,SO00223,PROD204,55,134.39
SOITEM00659,SO00223,PROD475,32,622.41
SOITEM00660,SO00223,PROD237,43,1026.87
SOITEM00661,SO00224,PROD460,55,139.11
SOITEM00662,SO00224,PROD440,70,754.74
SOITEM00663,SO00224,PROD095,102,200.83
SOITEM00664,SO00224,PROD159,102,1098.12
SOITEM00665,SO00225,PROD492,101,1562.48
SOITEM00666,SO00225,PROD104,50,517.35
SOITEM00667,SO00225,PROD473,25,352.49
SOITEM00668,SO00225,PROD356,90,85.93
SOITEM00669,SO00225,PROD413,63,887.22
SOITEM00670,SO00226,PROD391,5,1014.36
SOITEM00671,SO00226,PROD197,24,1098.89
SOITEM00672,SO00227,PROD058,146,1345.87
SOITEM00673,SO00227,PROD357,75,1000.2
SOITEM00674,SO00227,PROD068,147,1350.64
SOITEM00675,SO00227,PROD005,77,932.3
SOITEM00676,SO00227,PROD176,70,66.66
SOITEM00677,SO00228,PROD103,20,420.13
SOITEM00678,SO00228,PROD218,12,1120.53
SOITEM00679,SO00229,PROD436,53,618.73
SOITEM00680,SO00229,PROD351,99,407.92
SOITEM00681,SO00230,PROD466,118,1181.87
SOITEM00682,SO00230,PROD319,94,70.29
SOITEM00683,SO00230,PROD141,33,1138.72
SOITEM00684,SO00230,PROD033,133,811.2
SOITEM00685,SO00231,PROD180,142,941.04
SOITEM00686,SO00231,PROD198,41,220.57
SOITEM00687,SO00231,PROD189,91,383.37
SOITEM00688,SO00232,PROD123,101,471.66
SOITEM00689,SO00232,PROD260,27,685.07
SOITEM00690,SO00232,PROD219,41,610.84
SOITEM00691,SO00232,PROD286,55,1182.9
SOITEM00692,SO00233,PROD267,91,693.98
SOITEM00693,SO00233,PROD250,6,976.03
SOITEM00694,SO00233,PROD313,127,1083.11
SOITEM00695,SO00233,PROD002,57,1680.23
SOITEM00696,SO00233,PROD473,15,352.49
SOITEM00697,SO00234,PROD444,149,692.28
SOITEM00698,SO00234,PROD066,69,147.63
SOITEM00699,SO00235,PROD198,68,220.57
SOITEM00700,SO00235,PROD408,104,1109.12
SOITEM00701,SO00236,PROD468,108,568.43
SOITEM00702,SO00236,PROD473,50,352.49
SOITEM00703,SO00236,PROD110,137,930.88
SOITEM00704,SO00237,PROD235,83,1700.42
SOITEM00705,SO00237,PROD172,130,415.49
SOITEM00706,SO00238,PROD043,53,627.93
SOITEM00707,SO00238,PROD148,63,35.33
SOITEM00708,SO00238,PROD101,150,579.34
SOITEM00709,SO00238,PROD435,71,1222.59
SOITEM00710,SO00238,PROD364,46,49.06
SOITEM00711,SO00238,PROD184,118,43.16
SOITEM00712,SO00239,PROD273,35,145.43
SOITEM00713,SO00239,PROD455,94,1079.54
SOITEM00714,SO00239,PROD262,111,87.94
SOITEM00715,SO00240,PROD151,123,179.05
SOITEM00716,SO00240,PROD028,77,1322.93
SOITEM00717,SO00240,PROD090,83,604.66
SOITEM00718,SO00240,PROD285,122,653.85
SOITEM00719,SO00241,PROD278,57,364.44
SOITEM00720,SO00241,PROD041,66,1345.28
SOITEM00721,SO00242,PROD434,44,1571.95
SOITEM00722,SO00242,PROD302,73,268.83
SOITEM00723,SO00243,PROD456,16,653.87
SOITEM00724,SO00243,PROD167,108,1146.21
SOITEM00725,SO00243,PROD397,144,72.85
SOITEM00726,SO00244,PROD303,104,845.11
SOITEM00727,SO00244,PROD410,11,97.05
SOITEM00728,SO00244,PROD115,105,1294.8
SOITEM00729,SO00244,PROD342,42,753.8
SOITEM00730,SO00245,PROD076,33,182.76
SOITEM00731,SO00245,PROD118,40,405.84
SOITEM00732,SO00246,PROD337,70,1315.07
SOITEM00733,SO00246,PROD242,97,651.23
SOITEM00734,SO00246,PROD143,112,280.77
SOITEM00735,SO00246,PROD182,8,345.97
SOITEM00736,SO00247,PROD326,143,68.46
SOITEM00737,SO00247,PROD430,110,1060.12
SOITEM00738,SO00248,PROD299,126,529.69
SOITEM00739,SO00248,PROD094,84,248.06
SOITEM00740,SO00249,PROD329,77,344.07
SOITEM00741,SO00249,PROD212,138,427.61
SOITEM00742,SO00249,PROD151,38,179.05
SOITEM00743,SO00249,PROD165,122,668.55
SOITEM00744,SO00250,PROD042,36,239.5
SOITEM00745,SO00250,PROD488,72,817.03
SOITEM00746,SO00251,PROD153,84,1158.97
SOITEM00747,SO00252,PROD050,77,1340.67
SOITEM00748,SO00252,PROD062,84,364.93
SOITEM00749,SO00252,PROD278,16,364.44
SOITEM00750,SO00252,PROD258,34,461.24
SOITEM00751,SO00253,PROD091,55,836.23
SOITEM00752,SO00253,PROD496,27,782.95
SOITEM00753,SO00254,PROD242,41,651.23
SOITEM00754,SO00254,PROD333,95,559.55
SOITEM00755,SO00255,PROD340,137,1164.05
SOITEM00756,SO00256,PROD499,134,197.97
SOITEM00757,SO00256,PROD061,12,862.09
SOITEM00758,SO00256,PROD328,72,1354.07
SOITEM00759,SO00256,PROD413,97,887.22
SOITEM00760,SO00257,PROD475,143,622.41
SOITEM00761,SO00258,PROD060,32,670.1
SOITEM00762,SO00258,PROD083,127,874.47
SOITEM00763,SO00259,PROD228,100,1114.81
SOITEM00764,SO00259,PROD477,113,1211.96
SOITEM00765,SO00260,PROD176,133,66.66
SOITEM00766,SO00260,PROD064,60,1297.35
SOITEM00767,SO00260,PROD437,125,1348.75
SOITEM00768,SO00261,PROD084,36,1195.1
SOITEM00769,SO00261,PROD099,46,370.78
SOITEM00770,SO00261,PROD443,97,556.93
SOITEM00771,SO00261,PROD233,10,1163.32
SOITEM00772,SO00261,PROD391,101,1014.36
SOITEM00773,SO00262,PROD490,40,1641.02
SOITEM00774,SO00263,PROD264,66,576.49
SOITEM00775,SO00263,PROD062,118,364.93
SOITEM00776,SO00263,PROD400,89,733.96
SOITEM00777,SO00264,PROD094,43,248.06
SOITEM00778,SO00264,PROD360,72,17.56
SOITEM00779,SO00264,PROD136,13,486.56
SOITEM00780,SO00264,PROD192,98,1361.16
SOITEM00781,SO00265,PROD120,97,158.19
SOITEM00782,SO00265,PROD421,21,1053.38
SOITEM00783,SO00265,PROD392,150,1608.86
SOITEM00784,SO00266,PROD398,96,1174.48
SOITEM00785,SO00267,PROD314,128,1602.76
SOITEM00786,SO00267,PROD225,13,1254.65
SOITEM00787,SO00268,PROD283,86,922.05
SOITEM00788,SO00268,PROD146,85,561.24
SOITEM00789,SO00268,PROD182,77,345.97
SOITEM00790,SO00268,PROD287,39,206.98
SOITEM00791,SO00269,PROD374,120,337.05
SOITEM00792,SO00269,PROD258,50,461.24
SOITEM00793,SO00269,PROD372,33,630.0
SOITEM00794,SO00270,PROD230,98,678.56
SOITEM00795,SO00270,PROD123,65,471.66
SOITEM00796,SO00270,PROD128,121,405.49
SOITEM00797,SO00271,PROD111,57,1295.51
SOITEM00798,SO00271,PROD075,18,908.01
SOITEM00799,SO00272,PROD312,96,448.06
SOITEM00800,SO00272,PROD500,127,790.4
SOITEM00801,SO00272,PROD441,115,433.21
SOITEM00802,SO00272,PROD377,53,829.67
SOITEM00803,SO00272,PROD182,38,345.97
SOITEM00804,SO00273,PROD438,23,981.89
SOITEM00805,SO00273,PROD212,94,427.61
SOITEM00806,SO00273,PROD065,113,595.07
SOITEM00807,SO00274,PROD408,101,1109.12
SOITEM00808,SO00274,PROD286,57,1182.9
SOITEM00809,SO00274,PROD379,132,1377.02
SOITEM00810,SO00275,PROD330,105,717.97
SOITEM00811,SO00275,PROD009,67,446.24
SOITEM00812,SO00275,PROD109,137,294.07
SOITEM00813,SO00275,PROD212,114,427.61
SOITEM00814,SO00276,PROD321,34,1229.41
SOITEM00815,SO00276,PROD262,121,87.94
SOITEM00816,SO00276,PROD233,90,1163.32
SOITEM00817,SO00276,PROD424,133,446.5
SOITEM00818,SO00277,PROD116,22,1088.55
SOITEM00819,SO00277,PROD496,141,782.95
SOITEM00820,SO00278,PROD167,125,1146.21
SOITEM00821,SO00278,PROD094,104,248.06
SOITEM00822,SO00278,PROD096,36,1145.68
SOITEM00823,SO00278,PROD260,119,685.07
SOITEM00824,SO00278,PROD264,45,576.49
SOITEM00825,SO00279,PROD006,28,1039.67
SOITEM00826,SO00279,PROD126,5,374.01
SOITEM00827,SO00279,PROD450,100,699.65
SOITEM00828,SO00279,PROD151,148,179.05
SOITEM00829,SO00280,PROD271,12,854.18
SOITEM00830,SO00280,PROD231,65,1048.32
SOITEM00831,SO00281,PROD302,149,268.83
SOITEM00832,SO00281,PROD138,118,995.03
SOITEM00833,SO00281,PROD344,71,1487.38
SOITEM00834,SO00282,PROD245,114,932.89
SOITEM00835,SO00282,PROD026,73,693.39
SOITEM00836,SO00283,PROD411,23,1278.66
SOITEM00837,SO00283,PROD495,49,114.6
SOITEM00838,SO00283,PROD355,87,437.91
SOITEM00839,SO00283,PROD243,63,1157.77
SOITEM00840,SO00284,PROD050,89,1340.67
SOITEM00841,SO00284,PROD167,90,1146.21
SOITEM00842,SO00285,PROD016,52,1166.68
SOITEM00843,SO00285,PROD406,18,455.97
SOITEM00844,SO00285,PROD071,34,915.07
SOITEM00845,SO00285,PROD486,97,81.21
SOITEM00846,SO00285,PROD225,146,1254.65
SOITEM00847,SO00285,PROD287,21,206.98
SOITEM00848,SO00286,PROD499,63,197.97
SOITEM00849,SO00287,PROD394,87,1287.33
SOITEM00850,SO00287,PROD223,36,230.59
SOITEM00851,SO00287,PROD327,95,117.75
SOITEM00852,SO00288,PROD168,19,852.73
SOITEM00853,SO00288,PROD406,145,455.97
SOITEM00854,SO00288,PROD395,149,314.97
SOITEM00855,SO00289,PROD039,60,455.23
SOITEM00856,SO00289,PROD463,129,606.23
SOITEM00857,SO00289,PROD380,103,886.05
SOITEM00858,SO00289,PROD440,103,754.74
SOITEM00859,SO00290,PROD197,18,1098.89
SOITEM00860,SO00290,PROD391,92,1014.36
SOITEM00861,SO00290,PROD006,20,1039.67
SOITEM00862,SO00290,PROD220,112,822.57
SOITEM00863,SO00291,PROD277,75,1103.6
SOITEM00864,SO00291,PROD118,10,405.84
SOITEM00865,SO00291,PROD092,29,392.62
SOITEM00866,SO00291,PROD283,80,922.05
SOITEM00867,SO00292,PROD011,56,1380.35
SOITEM00868,SO00292,PROD140,137,949.14
SOITEM00869,SO00293,PROD116,115,1088.55
SOITEM00870,SO00293,PROD052,32,594.73
SOITEM00871,SO00293,PROD233,94,1163.32
SOITEM00872,SO00293,PROD098,96,839.21
SOITEM00873,SO00293,PROD379,45,1377.02
SOITEM00874,SO00293,PROD075,44,908.01
SOITEM00875,SO00293,PROD443,79,556.93
SOITEM00876,SO00293,PROD149,25,175.78
SOITEM00877,SO00294,PROD151,31,179.05
SOITEM00878,SO00294,PROD450,40,699.65
SOITEM00879,SO00294,PROD283,111,922.05
SOITEM00880,SO00294,PROD422,145,1631.47
SOITEM00881,SO00295,PROD277,49,1103.6
SOITEM00882,SO00295,PROD357,125,1000.2
SOITEM00883,SO00295,PROD113,66,216.05
SOITEM00884,SO00295,PROD168,142,852.73
SOITEM00885,SO00295,PROD485,57,1226.75
SOITEM00886,SO00295,PROD326,109,68.46
SOITEM00887,SO00296,PROD014,109,318.73
SOITEM00888,SO00296,PROD367,73,698.04
SOITEM00889,SO00296,PROD475,88,622.41
SOITEM00890,SO00297,PROD027,60,523.24
SOITEM00891,SO00298,PROD291,114,348.49
SOITEM00892,SO00298,PROD341,89,1669.85
SOITEM00893,SO00298,PROD302,149,268.83
SOITEM00894,SO00299,PROD383,70,541.16
SOITEM00895,SO00299,PROD130,60,466.72
SOITEM00896,SO00299,PROD446,6,167.07
SOITEM00897,SO00299,PROD132,123,1113.2
SOITEM00898,SO00300,PROD233,133,1163.32
SOITEM00899,SO00300,PROD440,72,754.74
SOITEM00900,SO00300,PROD426,69,546.15
SOITEM00901,SO00301,PROD413,64,887.22
SOITEM00902,SO00301,PROD087,19,382.43
SOITEM00903,SO00302,PROD450,84,699.65
SOITEM00904,SO00303,PROD017,43,704.27
SOITEM00905,SO00303,PROD335,147,545.76
SOITEM00906,SO00304,PROD260,68,685.07
SOITEM00907,SO00305,PROD017,144,704.27
SOITEM00908,SO00305,PROD262,143,87.94
SOITEM00909,SO00305,PROD038,29,1340.93
SOITEM00910,SO00305,PROD402,61,456.95
SOITEM00911,SO00306,PROD023,77,218.64
SOITEM00912,SO00307,PROD358,69,769.81
SOITEM00913,SO00307,PROD404,70,314.33
SOITEM00914,SO00308,PROD432,94,690.84
SOITEM00915,SO00308,PROD345,108,782.66
SOITEM00916,SO00308,PROD069,125,1166.98
SOITEM00917,SO00309,PROD349,89,1436.79
SOITEM00918,SO00309,PROD403,24,964.43
SOITEM00919,SO00310,PROD140,38,949.14
SOITEM00920,SO00310,PROD186,107,360.48
SOITEM00921,SO00310,PROD372,95,630.0
SOITEM00922,SO00311,PROD209,49,857.85
SOITEM00923,SO00311,PROD175,7,365.38
SOITEM00924,SO00311,PROD183,5,1162.93
SOITEM00925,SO00311,PROD046,6,646.5
SOITEM00926,SO00311,PROD154,141,1628.8
SOITEM00927,SO00311,PROD413,136,887.22
SOITEM00928,SO00311,PROD223,143,230.59
SOITEM00929,SO00312,PROD216,32,202.05
SOITEM00930,SO00312,PROD153,83,1158.97
SOITEM00931,SO00312,PROD382,66,439.42
SOITEM00932,SO00313,PROD092,88,392.62
SOITEM00933,SO00313,PROD260,114,685.07
SOITEM00934,SO00313,PROD189,53,383.37
SOITEM00935,SO00314,PROD119,78,106.06
SOITEM00936,SO00314,PROD182,142,345.97
SOITEM00937,SO00315,PROD477,56,1211.96
SOITEM00938,SO00315,PROD253,41,874.11
SOITEM00939,SO00316,PROD346,15,1325.55
SOITEM00940,SO00316,PROD312,65,448.06
SOITEM00941,SO00316,PROD370,119,305.22
SOITEM00942,SO00317,PROD050,48,1340.67
SOITEM00943,SO00317,PROD005,86,932.3
SOITEM00944,SO00318,PROD164,61,111.31
SOITEM00945,SO00319,PROD059,22,745.03
SOITEM00946,SO00319,PROD356,80,85.93
SOITEM00947,SO00319,PROD178,75,251.85
SOITEM00948,SO00320,PROD473,115,352.49
SOITEM00949,SO00320,PROD420,126,932.93
SOITEM00950,SO00321,PROD319,138,70.29
SOITEM00951,SO00321,PROD417,142,1285.07
SOITEM00952,SO00321,PROD427,25,566.06
SOITEM00953,SO00322,PROD050,17,1340.67
SOITEM00954,SO00322,PROD388,117,793.41
SOITEM00955,SO00322,PROD478,101,852.64
SOITEM00956,SO00323,PROD342,98,753.8
SOITEM00957,SO00323,PROD393,86,663.76
SOITEM00958,SO00323,PROD296,142,1262.57
SOITEM00959,SO00324,PROD024,62,649.2
SOITEM00960,SO00324,PROD129,117,726.96
SOITEM00961,SO00324,PROD074,124,1276.05
SOITEM00962,SO00324,PROD189,109,383.37
SOITEM00963,SO00325,PROD367,100,698.04
SOITEM00964,SO00325,PROD128,74,405.49
SOITEM00965,SO00325,PROD068,105,1350.64
SOITEM00966,SO00325,PROD431,102,448.84
SOITEM00967,SO00326,PROD004,145,1203.62
SOITEM00968,SO00326,PROD091,125,836.23
SOITEM00969,SO00327,PROD108,97,38.13
SOITEM00970,SO00327,PROD282,121,267.32
SOITEM00971,SO00327,PROD015,34,351.11
SOITEM00972,SO00328,PROD498,116,1441.23
SOITEM00973,SO00328,PROD418,51,651.35
SOITEM00974,SO00328,PROD461,103,210.86
SOITEM00975,SO00329,PROD394,63,1287.33
SOITEM00976,SO00329,PROD353,72,506.01
SOITEM00977,SO00329,PROD093,48,787.77
SOITEM00978,SO00329,PROD245,139,932.89
SOITEM00979,SO00330,PROD204,105,134.39
SOITEM00980,SO00330,PROD278,5,364.44
SOITEM00981,SO00330,PROD167,108,1146.21
SOITEM00982,SO00330,PROD379,134,1377.02
SOITEM00983,SO00330,PROD352,139,1269.95
SOITEM00984,SO00330,PROD150,89,1019.28
SOITEM00985,SO00330,PROD149,134,175.78
SOITEM00986,SO00331,PROD037,63,1311.32
SOITEM00987,SO00331,PROD320,53,1145.37
SOITEM00988,SO00331,PROD040,13,695.59
SOITEM00989,SO00331,PROD344,76,1487.38
SOITEM00990,SO00332,PROD167,141,1146.21
SOITEM00991,SO00332,PROD108,93,38.13
SOITEM00992,SO00332,PROD154,111,1628.8
SOITEM00993,SO00332,PROD491,69,136.1
SOITEM00994,SO00333,PROD160,84,746.32
SOITEM00995,SO00333,PROD213,79,915.33
SOITEM00996,SO00333,PROD087,29,382.43
SOITEM00997,SO00333,PROD133,108,593.57
SOITEM00998,SO00333,PROD013,60,1004.23
SOITEM00999,SO00334,PROD386,129,559.89
SOITEM01000,SO00334,PROD148,19,35.33
SOITEM01001,SO00334,PROD432,18,690.84
SOITEM01002,SO00334,PROD049,20,1093.93
SOITEM01003,SO00335,PROD132,117,1113.2
SOITEM01004,SO00335,PROD500,73,790.4
SOITEM01005,SO00335,PROD429,37,101.2
SOITEM01006,SO00335,PROD452,34,614.75
SOITEM01007,SO00336,PROD412,100,1313.15
SOITEM01008,SO00336,PROD448,133,1205.41
SOITEM01009,SO00336,PROD345,11,782.66
SOITEM01010,SO00336,PROD203,142,294.21
SOITEM01011,SO00336,PROD011,88,1380.35
SOITEM01012,SO00337,PROD068,29,1350.64
SOITEM01013,SO00337,PROD371,132,548.86
SOITEM01014,SO00337,PROD287,18,206.98
SOITEM01015,SO00338,PROD225,20,1254.65
SOITEM01016,SO00338,PROD415,127,291.45
SOITEM01017,SO00338,PROD073,89,800.29
SOITEM01018,SO00338,PROD142,65,1235.3
SOITEM01019,SO00338,PROD077,9,862.64
SOITEM01020,SO00338,PROD487,148,541.19
SOITEM01021,SO00339,PROD078,113,1530.22
SOITEM01022,SO00339,PROD195,105,740.95
SOITEM01023,SO00339,PROD428,118,1043.62
SOITEM01024,SO00340,PROD357,116,1000.2
SOITEM01025,SO00340,PROD492,20,1562.48
SOITEM01026,SO00340,PROD403,27,964.43
SOITEM01027,SO00341,PROD271,100,854.18
SOITEM01028,SO00342,PROD035,104,985.83
SOITEM01029,SO00342,PROD365,94,732.48
SOITEM01030,SO00342,PROD150,22,1019.28
SOITEM01031,SO00342,PROD354,116,1247.88
SOITEM01032,SO00343,PROD492,21,1562.48
SOITEM01033,SO00343,PROD057,86,1187.66
SOITEM01034,SO00343,PROD074,41,1276.05
SOITEM01035,SO00343,PROD226,108,551.23
SOITEM01036,SO00344,PROD241,115,876.44
SOITEM01037,SO00344,PROD031,134,1253.99
SOITEM01038,SO00344,PROD341,66,1669.85
SOITEM01039,SO00344,PROD300,126,731.42
SOITEM01040,SO00345,PROD224,143,67.1
SOITEM01041,SO00345,PROD131,85,582.87
SOITEM01042,SO00346,PROD113,88,216.05
SOITEM01043,SO00346,PROD069,146,1166.98
SOITEM01044,SO00347,PROD130,28,466.72
SOITEM01045,SO00347,PROD284,63,1138.02
SOITEM01046,SO00348,PROD496,66,782.95
SOITEM01047,SO00348,PROD492,103,1562.48
SOITEM01048,SO00349,PROD472,34,887.42
SOITEM01049,SO00349,PROD201,90,258.6
SOITEM01050,SO00349,PROD291,67,348.49
SOITEM01051,SO00350,PROD123,25,471.66
SOITEM01052,SO00350,PROD004,142,1203.62
SOITEM01053,SO00350,PROD176,132,66.66
SOITEM01054,SO00350,PROD285,102,653.85
SOITEM01055,SO00350,PROD404,47,314.33
SOITEM01056,SO00350,PROD488,77,817.03
SOITEM01057,SO00351,PROD048,12,100.51
SOITEM01058,SO00352,PROD467,21,642.67
SOITEM01059,SO00352,PROD480,93,967.75
SOITEM01060,SO00352,PROD360,134,17.56
SOITEM01061,SO00353,PROD271,56,854.18
SOITEM01062,SO00354,PROD167,33,1146.21
SOITEM01063,SO00354,PROD099,81,370.78
SOITEM01064,SO00354,PROD220,96,822.57
SOITEM01065,SO00354,PROD198,9,220.57
SOITEM01066,SO00355,PROD246,19,1511.76
SOITEM01067,SO00355,PROD287,63,206.98
SOITEM01068,SO00355,PROD186,123,360.48
SOITEM01069,SO00355,PROD448,82,1205.41
SOITEM01070,SO00356,PROD039,21,455.23
SOITEM01071,SO00356,PROD091,77,836.23
SOITEM01072,SO00356,PROD174,47,60.34
SOITEM01073,SO00357,PROD494,139,806.62
SOITEM01074,SO00357,PROD483,25,672.5
SOITEM01075,SO00357,PROD472,38,887.42
SOITEM01076,SO00358,PROD080,66,923.6
SOITEM01077,SO00358,PROD042,59,239.5
SOITEM01078,SO00358,PROD407,144,1046.72
SOITEM01079,SO00359,PROD198,134,220.57
SOITEM01080,SO00359,PROD020,118,710.42
SOITEM01081,SO00359,PROD408,96,1109.12
SOITEM01082,SO00359,PROD121,123,953.07
SOITEM01083,SO00359,PROD333,63,559.55
SOITEM01084,SO00359,PROD082,124,1118.92
SOITEM01085,SO00360,PROD487,80,541.19
SOITEM01086,SO00360,PROD380,31,886.05
SOITEM01087,SO00360,PROD381,10,179.0
SOITEM01088,SO00361,PROD071,127,915.07
SOITEM01089,SO00361,PROD017,37,704.27
SOITEM01090,SO00362,PROD382,131,439.42
SOITEM01091,SO00362,PROD004,103,1203.62
SOITEM01092,SO00362,PROD099,72,370.78
SOITEM01093,SO00363,PROD122,136,1102.95
SOITEM01094,SO00363,PROD482,70,261.56
SOITEM01095,SO00363,PROD012,86,1613.13
SOITEM01096,SO00364,PROD166,70,590.1
SOITEM01097,SO00364,PROD149,37,175.78
SOITEM01098,SO00365,PROD047,65,117.41
SOITEM01099,SO00365,PROD458,105,671.32
SOITEM01100,SO00366,PROD271,32,854.18
SOITEM01101,SO00366,PROD397,65,72.85
SOITEM01102,SO00366,PROD221,59,494.14
SOITEM01103,SO00366,PROD439,53,685.44
SOITEM01104,SO00367,PROD219,30,610.84
SOITEM01105,SO00368,PROD040,67,695.59
SOITEM01106,SO00368,PROD064,131,1297.35
SOITEM01107,SO00369,PROD368,18,1015.99
SOITEM01108,SO00369,PROD353,135,506.01
SOITEM01109,SO00370,PROD380,50,886.05
SOITEM01110,SO00370,PROD445,43,910.8
SOITEM01111,SO00370,PROD190,24,1394.38
SOITEM01112,SO00370,PROD372,35,630.0
SOITEM01113,SO00371,PROD484,17,1421.85
SOITEM01114,SO00371,PROD294,134,442.63
SOITEM01115,SO00371,PROD282,128,267.32
SOITEM01116,SO00371,PROD111,150,1295.51
SOITEM01117,SO00372,PROD308,53,698.97
SOITEM01118,SO00372,PROD335,137,545.76
SOITEM01119,SO00372,PROD422,26,1631.47
SOITEM01120,SO00372,PROD033,148,811.2
SOITEM01121,SO00373,PROD083,9,874.47
SOITEM01122,SO00374,PROD288,134,1233.87
SOITEM01123,SO00374,PROD289,35,686.66
SOITEM01124,SO00374,PROD209,144,857.85
SOITEM01125,SO00375,PROD163,137,1343.1
SOITEM01126,SO00376,PROD453,99,159.85
SOITEM01127,SO00377,PROD278,139,364.44
SOITEM01128,SO00378,PROD257,109,314.51
SOITEM01129,SO00378,PROD019,147,158.03
SOITEM01130,SO00378,PROD235,131,1700.42
SOITEM01131,SO00379,PROD215,56,846.19
SOITEM01132,SO00379,PROD134,93,332.59
SOITEM01133,SO00379,PROD140,140,949.14
SOITEM01134,SO00379,PROD082,102,1118.92
SOITEM01135,SO00380,PROD372,52,630.0
SOITEM01136,SO00381,PROD296,129,1262.57
SOITEM01137,SO00381,PROD021,100,642.17
SOITEM01138,SO00382,PROD135,146,939.41
SOITEM01139,SO00382,PROD284,14,1138.02
