sales_order_id,customer_id,status,order_date,required_delivery,total_amount
SO01607,CUST00522,Processing,2026-01-21,2026-02-05,56908.29
SO01608,CUST00902,Shipped,2026-02-14,2026-02-25,213354.42
SO01609,CUST00923,Shipped,2026-07-02,2026-07-08,116274.12
SO01610,CUST00656,Cancelled,2025-09-04,2025-09-15,47848.89
SO01611,CUST00780,Delivered,2026-06-28,2026-07-10,232840.1
SO01612,CUST00970,Delivered,2026-02-11,2026-02-20,231619.08
SO01613,CUST00720,Shipped,2026-06-13,2026-06-28,136845.36
SO01614,CUST00921,Delivered,2025-10-20,2025-10-28,357622.88
SO01615,CUST00812,Delivered,2025-11-02,2025-11-13,182945.69
SO01616,CUST00589,Processing,2026-01-24,2026-01-31,178539.64
SO01617,CUST00825,Shipped,2026-05-23,2026-06-02,89156.97
SO01618,CUST00217,Pending,2025-11-20,2025-12-05,74667.52
SO01619,CUST00464,Delivered,2026-01-04,2026-01-17,97669.51
SO01620,CUST00822,Cancelled,2026-04-02,2026-04-09,345359.74
SO01621,CUST00681,Pending,2026-04-02,2026-04-05,225781.11
SO01622,CUST00390,Shipped,2026-02-11,2026-02-15,151947.1
SO01623,CUST00331,Packed,2025-10-24,2025-11-05,116506.68
SO01624,CUST00957,Cancelled,2026-02-28,2026-03-05,38472.54
SO01625,CUST00615,Delivered,2026-04-13,2026-04-23,186366.89
SO01626,CUST00578,Shipped,2026-02-01,2026-02-11,311874.96
SO01627,CUST00834,Delivered,2025-09-23,2025-09-27,319136.57
SO01628,CUST00823,Delivered,2026-07-01,2026-07-04,264700.9
SO01629,CUST00419,Delivered,2026-02-05,2026-02-18,97593.48
SO01630,CUST00996,Delivered,2025-09-10,2025-09-19,111199.16
SO01631,CUST00632,Shipped,2026-02-12,2026-02-17,185480.35
SO01632,CUST00164,Delivered,2026-02-14,2026-02-26,196947.46
SO01633,CUST00724,Delivered,2026-04-18,2026-05-03,225591.93
SO01634,CUST00353,Pending,2026-07-09,2026-07-18,179963.43
SO01635,CUST00031,Delivered,2026-01-23,2026-02-04,83711.28
SO01636,CUST00731,Pending,2025-11-11,2025-11-24,139867.02
SO01637,CUST00961,Delivered,2025-10-30,2025-11-11,60662.46
SO01638,CUST00361,Packed,2026-06-30,2026-07-07,132107.25
SO01639,CUST00138,Pending,2026-02-09,2026-02-24,439288.52
SO01640,CUST00808,Delivered,2025-11-15,2025-11-18,177460.33
SO01641,CUST00220,Delivered,2026-05-20,2026-05-27,10015.93
SO01642,CUST00115,Packed,2026-06-21,2026-07-01,312103.78
SO01643,CUST00149,Shipped,2025-10-14,2025-10-17,206035.66
SO01644,CUST00008,Delivered,2025-09-23,2025-10-06,14763.0
SO01645,CUST00813,Delivered,2025-10-04,2025-10-10,206068.81
SO01646,CUST00802,Delivered,2026-03-28,2026-04-04,198710.86
SO01647,CUST00224,Packed,2026-03-13,2026-03-18,167629.39
SO01648,CUST00919,Packed,2025-10-27,2025-11-05,10727.24
SO01649,CUST00599,Delivered,2026-05-07,2026-05-15,49793.34
SO01650,CUST00679,Delivered,2025-09-08,2025-09-15,148127.38
SO01651,CUST00309,Delivered,2026-05-13,2026-05-24,333541.27
SO01652,CUST00413,Pending,2025-10-26,2025-11-06,158527.97
SO01653,CUST00276,Delivered,2026-06-11,2026-06-23,17840.52
SO01654,CUST00094,Delivered,2025-11-18,2025-11-21,225603.24
SO01655,CUST00922,Shipped,2026-02-10,2026-02-15,212994.91
SO01656,CUST00641,Packed,2026-01-22,2026-01-29,139999.76
SO01657,CUST00331,Shipped,2026-05-29,2026-06-09,242648.02
SO01658,CUST00639,Packed,2026-06-02,2026-06-14,240118.38
SO01659,CUST00137,Shipped,2026-05-15,2026-05-18,14870.0
SO01660,CUST00163,Processing,2025-09-01,2025-09-16,89651.14
SO01661,CUST00818,Shipped,2025-09-06,2025-09-10,122999.32
SO01662,CUST00135,Delivered,2025-10-26,2025-11-10,84481.85
SO01663,CUST00771,Processing,2026-06-29,2026-07-05,189096.11
SO01664,CUST00197,Pending,2026-05-06,2026-05-10,153420.83
SO01665,CUST00622,Pending,2026-02-17,2026-02-21,136569.34
SO01666,CUST00254,Delivered,2026-03-15,2026-03-29,134244.66
SO01667,CUST00152,Delivered,2025-09-27,2025-10-10,40203.69
SO01668,CUST00370,Delivered,2026-03-31,2026-04-10,203878.77
SO01669,CUST00368,Delivered,2026-03-27,2026-04-02,198829.89
SO01670,CUST00194,Pending,2025-12-20,2025-12-31,241818.48
SO01671,CUST00691,Delivered,2025-09-04,2025-09-18,62510.87
SO01672,CUST00382,Pending,2026-03-25,2026-04-06,87833.7
SO01673,CUST00624,Delivered,2025-10-07,2025-10-21,237081.29
SO01674,CUST00480,Shipped,2025-09-15,2025-09-19,132700.54
SO01675,CUST00475,Delivered,2025-10-30,2025-11-09,97272.6
SO01676,CUST00532,Shipped,2026-06-15,2026-06-25,185149.28
SO01677,CUST00319,Processing,2026-03-13,2026-03-21,324863.18
SO01678,CUST00301,Delivered,2025-10-09,2025-10-15,143909.18
SO01679,CUST00803,Processing,2025-12-02,2025-12-14,277560.61
SO01680,CUST00951,Processing,2025-11-25,2025-12-04,12212.33
SO01681,CUST00822,Shipped,2026-02-03,2026-02-16,113575.98
SO01682,CUST00272,Shipped,2026-03-10,2026-03-15,53870.88
SO01683,CUST00057,Cancelled,2026-01-13,2026-01-21,93904.8
SO01684,CUST00814,Packed,2025-12-01,2025-12-13,219044.33
SO01685,CUST00102,Processing,2026-06-28,2026-07-05,61525.8
SO01686,CUST00790,Packed,2026-04-19,2026-04-22,197299.04
SO01687,CUST00696,Delivered,2025-11-14,2025-11-19,197333.52
SO01688,CUST00798,Processing,2025-10-14,2025-10-18,276440.05
SO01689,CUST00710,Packed,2025-12-02,2025-12-07,102284.45
SO01690,CUST00520,Packed,2025-10-15,2025-10-29,426055.12
SO01691,CUST00027,Processing,2025-09-15,2025-09-27,34202.0
SO01692,CUST00747,Cancelled,2026-06-02,2026-06-06,158047.76
SO01693,CUST00972,Shipped,2026-04-14,2026-04-27,338846.3
SO01694,CUST00119,Shipped,2026-06-11,2026-06-26,49599.66
SO01695,CUST00298,Processing,2026-05-19,2026-05-26,318660.41
SO01696,CUST00413,Pending,2026-02-28,2026-03-13,317269.45
SO01697,CUST00674,Delivered,2025-09-28,2025-10-04,172396.61
SO01698,CUST00502,Pending,2025-09-11,2025-09-18,193426.56
SO01699,CUST00672,Delivered,2026-04-29,2026-05-05,168497.56
SO01700,CUST00121,Delivered,2026-04-26,2026-05-10,46370.84
SO01701,CUST00939,Packed,2026-05-06,2026-05-21,48542.58
SO01702,CUST00696,Packed,2025-11-03,2025-11-12,158728.57
SO01703,CUST00596,Shipped,2026-05-12,2026-05-21,164471.48
SO01704,CUST00394,Cancelled,2025-09-27,2025-10-06,284130.24
SO01705,CUST00669,Packed,2026-02-07,2026-02-14,167161.46
SO01706,CUST00060,Delivered,2026-07-13,2026-07-27,109119.09
SO01707,CUST00515,Shipped,2026-01-28,2026-02-05,131344.35
SO01708,CUST00906,Processing,2026-04-01,2026-04-10,62013.08
SO01709,CUST00972,Processing,2026-03-08,2026-03-13,31793.84
SO01710,CUST00712,Shipped,2026-06-04,2026-06-10,38111.99
SO01711,CUST00155,Shipped,2026-06-03,2026-06-07,198242.13
SO01712,CUST00025,Delivered,2026-03-20,2026-03-26,543546.24
SO01713,CUST00002,Packed,2026-03-12,2026-03-23,84236.69
SO01714,CUST00445,Delivered,2025-12-30,2026-01-06,68570.86
SO01715,CUST00188,Packed,2026-07-13,2026-07-18,97751.71
SO01716,CUST00340,Processing,2025-10-13,2025-10-28,167797.14
SO01717,CUST00519,Processing,2025-10-04,2025-10-17,238349.58
SO01718,CUST00989,Delivered,2026-05-15,2026-05-25,257288.1
SO01719,CUST00962,Processing,2026-03-11,2026-03-21,54661.18
SO01720,CUST00034,Pending,2025-10-19,2025-10-23,300763.8
SO01721,CUST00957,Processing,2026-04-29,2026-05-14,80257.32
SO01722,CUST00011,Processing,2025-12-09,2025-12-15,26769.96
SO01723,CUST00246,Shipped,2026-05-23,2026-06-05,347154.67
SO01724,CUST00220,Cancelled,2026-05-23,2026-05-30,65761.5
SO01725,CUST00598,Cancelled,2026-03-21,2026-04-04,174600.42
SO01726,CUST00325,Shipped,2026-04-12,2026-04-16,120361.74
SO01727,CUST00484,Delivered,2025-10-30,2025-11-12,95085.98
SO01728,CUST00190,Packed,2025-11-10,2025-11-18,195028.23
SO01729,CUST00251,Delivered,2026-02-21,2026-03-03,357959.17
SO01730,CUST00753,Delivered,2026-04-20,2026-04-30,202084.95
SO01731,CUST00158,Delivered,2026-07-15,2026-07-20,139758.97
SO01732,CUST00814,Shipped,2026-01-10,2026-01-13,124904.74
SO01733,CUST00978,Shipped,2026-04-10,2026-04-14,237556.56
SO01734,CUST00346,Shipped,2026-02-23,2026-02-28,23680.72
SO01735,CUST00166,Delivered,2026-03-19,2026-03-26,25600.94
SO01736,CUST00114,Delivered,2025-09-26,2025-10-07,226633.09
SO01737,CUST00963,Delivered,2025-11-08,2025-11-12,206742.56
SO01738,CUST00806,Shipped,2025-12-06,2025-12-12,247758.12
SO01739,CUST00687,Delivered,2025-11-15,2025-11-25,73846.62
SO01740,CUST00479,Pending,2026-03-12,2026-03-24,96863.45
SO01741,CUST00930,Processing,2025-10-02,2025-10-15,187419.93
SO01742,CUST00618,Delivered,2026-07-10,2026-07-21,125311.01
SO01743,CUST00942,Pending,2026-01-11,2026-01-24,86138.87
SO01744,CUST00257,Shipped,2026-06-19,2026-06-28,91843.86
SO01745,CUST00320,Delivered,2025-12-02,2025-12-06,96793.97
SO01746,CUST00128,Processing,2026-02-11,2026-02-22,34979.65
SO01747,CUST00303,Delivered,2026-04-01,2026-04-16,17375.37
SO01748,CUST00449,Packed,2026-01-21,2026-01-30,249388.17
SO01749,CUST00808,Delivered,2026-05-23,2026-05-31,128865.99
SO01750,CUST00814,Shipped,2026-06-23,2026-06-29,84697.21
SO01751,CUST00391,Delivered,2026-02-05,2026-02-14,53397.53
SO01752,CUST00182,Cancelled,2026-07-11,2026-07-21,123586.81
SO01753,CUST00726,Delivered,2026-03-11,2026-03-25,121219.52
SO01754,CUST00131,Delivered,2025-12-28,2026-01-04,24210.0
SO01755,CUST00916,Delivered,2026-06-07,2026-06-21,51348.96
SO01756,CUST00842,Delivered,2026-04-29,2026-05-02,113962.68
SO01757,CUST00402,Delivered,2026-04-02,2026-04-13,223962.63
SO01758,CUST00659,Delivered,2025-12-06,2025-12-18,142399.84
SO01759,CUST00496,Shipped,2025-10-16,2025-10-25,352488.01
SO01760,CUST00470,Processing,2025-11-16,2025-11-24,213947.5
SO01761,CUST00882,Shipped,2025-12-16,2025-12-21,68762.5
SO01762,CUST00877,Packed,2026-05-22,2026-05-26,139715.58
SO01763,CUST00339,Shipped,2025-11-28,2025-12-01,62609.54
SO01764,CUST00057,Delivered,2026-06-08,2026-06-20,158538.39
SO01765,CUST00101,Delivered,2026-04-21,2026-04-26,53023.62
SO01766,CUST00033,Shipped,2025-10-08,2025-10-12,288574.39
SO01767,CUST00013,Packed,2025-10-02,2025-10-07,23782.6
SO01768,CUST00499,Packed,2025-11-22,2025-12-03,156828.72
SO01769,CUST00962,Pending,2026-01-12,2026-01-25,70156.35
SO01770,CUST00007,Cancelled,2026-01-03,2026-01-13,112025.32
SO01771,CUST00598,Shipped,2026-04-28,2026-05-12,88859.5
SO01772,CUST00917,Pending,2026-03-31,2026-04-14,74490.18
SO01773,CUST00381,Cancelled,2025-10-11,2025-10-17,90817.21
SO01774,CUST00579,Shipped,2025-12-05,2025-12-15,47091.52
SO01775,CUST00175,Packed,2025-11-03,2025-11-12,355640.15
SO01776,CUST00316,Delivered,2025-10-18,2025-10-25,38270.22
SO01777,CUST00225,Shipped,2025-11-19,2025-12-02,281694.84
SO01778,CUST00942,Shipped,2026-05-28,2026-06-07,147400.5
SO01779,CUST00136,Cancelled,2025-10-14,2025-10-25,62480.23
SO01780,CUST00056,Packed,2026-02-27,2026-03-13,193364.96
SO01781,CUST00507,Delivered,2026-01-27,2026-01-31,534416.74
SO01782,CUST00031,Processing,2025-12-15,2025-12-23,112457.08
SO01783,CUST00554,Cancelled,2025-10-20,2025-10-24,142331.88
SO01784,CUST00542,Delivered,2026-01-03,2026-01-14,77023.17
SO01785,CUST00250,Pending,2026-05-27,2026-06-05,80192.58
SO01786,CUST00589,Processing,2026-02-13,2026-02-27,63804.9
SO01787,CUST00622,Processing,2025-10-28,2025-10-31,89822.12
SO01788,CUST00102,Shipped,2025-12-05,2025-12-20,63830.34
SO01789,CUST00941,Shipped,2025-10-24,2025-10-27,161148.27
SO01790,CUST00860,Pending,2026-01-15,2026-01-18,129748.93
SO01791,CUST00541,Delivered,2025-09-11,2025-09-20,22438.64
SO01792,CUST00284,Packed,2026-05-16,2026-05-28,233263.76
SO01793,CUST00151,Pending,2026-06-23,2026-07-08,174949.59
SO01794,CUST00541,Shipped,2025-09-11,2025-09-15,468540.72
SO01795,CUST00540,Delivered,2025-10-08,2025-10-21,28002.96
SO01796,CUST00228,Pending,2025-12-24,2025-12-29,83797.31
SO01797,CUST00620,Processing,2026-05-23,2026-06-05,291484.97
SO01798,CUST00792,Delivered,2025-11-25,2025-12-09,31650.72
SO01799,CUST00918,Delivered,2025-12-29,2026-01-10,299717.66
SO01800,CUST00006,Delivered,2025-11-09,2025-11-22,48044.64
SO01801,CUST00406,Packed,2025-09-21,2025-09-24,52057.92
SO01802,CUST00442,Delivered,2026-03-15,2026-03-28,168992.46
SO01803,CUST00150,Shipped,2026-05-14,2026-05-28,41804.62
SO01804,CUST00209,Delivered,2026-02-14,2026-02-28,109118.19
SO01805,CUST00032,Pending,2026-03-08,2026-03-20,238654.69
SO01806,CUST00261,Delivered,2025-12-31,2026-01-03,138657.08
SO01807,CUST00230,Delivered,2025-12-13,2025-12-22,361101.12
SO01808,CUST00206,Pending,2025-09-23,2025-10-02,288330.32
SO01809,CUST00859,Delivered,2026-02-07,2026-02-16,47731.99
SO01810,CUST00475,Processing,2026-06-23,2026-06-28,101311.05
SO01811,CUST00516,Packed,2026-01-21,2026-02-02,48657.59
SO01812,CUST00934,Delivered,2026-01-30,2026-02-07,258288.93
SO01813,CUST00862,Delivered,2025-11-27,2025-12-09,163362.29
SO01814,CUST00729,Shipped,2026-06-25,2026-07-08,31575.18
SO01815,CUST00011,Pending,2026-02-16,2026-02-25,84386.56
SO01816,CUST00486,Delivered,2025-12-24,2026-01-07,180943.02
SO01817,CUST00138,Cancelled,2025-11-18,2025-11-22,283353.31
SO01818,CUST00622,Delivered,2026-05-15,2026-05-24,226689.83
SO01819,CUST00891,Delivered,2026-07-15,2026-07-24,266381.97
SO01820,CUST00324,Processing,2026-03-26,2026-03-29,49092.14
SO01821,CUST00561,Pending,2026-04-23,2026-05-01,117406.87
SO01822,CUST00315,Shipped,2026-03-04,2026-03-08,489039.68
SO01823,CUST00840,Pending,2025-09-30,2025-10-05,253995.43
SO01824,CUST00507,Delivered,2025-09-27,2025-10-07,32892.21
SO01825,CUST00491,Delivered,2025-12-30,2026-01-14,150047.96
SO01826,CUST00682,Pending,2025-10-24,2025-11-08,37186.89
SO01827,CUST00464,Packed,2025-12-01,2025-12-06,92816.86
SO01828,CUST00093,Shipped,2026-03-03,2026-03-10,378725.97
SO01829,CUST00172,Pending,2026-07-12,2026-07-24,31806.75
SO01830,CUST00140,Packed,2025-12-16,2025-12-23,279655.41
SO01831,CUST00278,Delivered,2026-03-27,2026-04-10,361221.06
SO01832,CUST00492,Processing,2025-11-08,2025-11-22,56129.5
SO01833,CUST00678,Delivered,2026-01-27,2026-02-07,468590.25
SO01834,CUST00661,Delivered,2025-09-25,2025-10-07,199143.69
SO01835,CUST00041,Processing,2025-12-18,2025-12-23,583684.23
SO01836,CUST00088,Delivered,2025-10-27,2025-11-11,75619.23
SO01837,CUST00853,Delivered,2026-03-10,2026-03-14,225777.03
SO01838,CUST00947,Shipped,2026-06-14,2026-06-19,20652.4
SO01839,CUST00374,Processing,2026-03-29,2026-04-13,217351.42
SO01840,CUST00908,Pending,2025-11-13,2025-11-21,26929.98
SO01841,CUST00331,Shipped,2026-07-07,2026-07-21,122924.42
SO01842,CUST00017,Pending,2026-04-02,2026-04-16,107290.4
SO01843,CUST00003,Delivered,2025-11-12,2025-11-20,255100.13
SO01844,CUST00823,Delivered,2025-10-15,2025-10-18,59069.22
SO01845,CUST00721,Packed,2025-09-03,2025-09-09,127258.8
SO01846,CUST00727,Shipped,2025-12-11,2025-12-25,121279.67
SO01847,CUST00839,Shipped,2026-02-19,2026-02-28,157542.22
SO01848,CUST00904,Processing,2025-11-28,2025-12-02,114296.34
SO01849,CUST00170,Packed,2026-06-26,2026-07-05,22579.44
SO01850,CUST00172,Cancelled,2025-12-26,2026-01-07,76985.14
SO01851,CUST00707,Delivered,2026-01-13,2026-01-19,106579.34
SO01852,CUST00597,Processing,2025-10-11,2025-10-14,154931.6
SO01853,CUST00960,Cancelled,2025-10-10,2025-10-19,78547.59
SO01854,CUST00205,Delivered,2026-02-22,2026-03-06,337029.15
SO01855,CUST00670,Shipped,2026-01-18,2026-01-23,374330.8
SO01856,CUST00985,Pending,2026-04-02,2026-04-09,247247.31
SO01857,CUST00814,Delivered,2025-12-18,2025-12-31,128157.85
SO01858,CUST00705,Packed,2025-11-27,2025-12-08,64989.78
SO01859,CUST00787,Delivered,2026-06-16,2026-06-28,61022.4
SO01860,CUST00190,Delivered,2026-03-13,2026-03-25,104093.52
SO01861,CUST00457,Shipped,2025-11-26,2025-12-10,2614.42
SO01862,CUST00315,Processing,2026-06-15,2026-06-20,166081.34
SO01863,CUST00385,Shipped,2026-07-02,2026-07-06,84902.64
SO01864,CUST00621,Shipped,2025-12-04,2025-12-08,118089.93
SO01865,CUST00439,Pending,2025-11-06,2025-11-18,70362.38
SO01866,CUST00365,Delivered,2025-10-30,2025-11-13,106853.0
SO01867,CUST00681,Pending,2025-12-16,2025-12-23,222109.98
SO01868,CUST00206,Delivered,2026-05-03,2026-05-13,199511.46
SO01869,CUST00388,Packed,2026-01-13,2026-01-23,474459.53
SO01870,CUST00739,Packed,2026-05-30,2026-06-08,314801.82
SO01871,CUST00333,Packed,2026-02-13,2026-02-20,184029.26
SO01872,CUST00483,Delivered,2025-09-07,2025-09-20,14734.65
SO01873,CUST00636,Delivered,2025-11-23,2025-11-28,178836.25
SO01874,CUST00178,Delivered,2026-01-19,2026-01-22,198783.92
SO01875,CUST00911,Delivered,2026-01-29,2026-02-10,176828.22
SO01876,CUST00144,Delivered,2025-11-14,2025-11-22,137821.26
SO01877,CUST00512,Packed,2025-09-14,2025-09-19,149627.46
SO01878,CUST00434,Delivered,2025-12-15,2025-12-27,6941.1
SO01879,CUST00815,Processing,2025-10-23,2025-11-01,112372.83
SO01880,CUST00962,Packed,2026-07-18,2026-07-29,91149.35
SO01881,CUST00759,Pending,2026-07-12,2026-07-24,146822.01
SO01882,CUST00876,Processing,2025-09-16,2025-09-24,205774.86
SO01883,CUST00805,Delivered,2026-03-12,2026-03-18,79522.14
SO01884,CUST00843,Delivered,2026-07-16,2026-07-22,53718.04
SO01885,CUST00471,Shipped,2025-12-21,2025-12-29,243042.9
SO01886,CUST00403,Delivered,2026-05-28,2026-06-12,14413.96
SO01887,CUST00250,Packed,2026-05-23,2026-06-04,183926.76
SO01888,CUST00511,Delivered,2025-11-30,2025-12-10,113817.6
SO01889,CUST00005,Delivered,2026-03-21,2026-03-30,142808.58
SO01890,CUST00374,Cancelled,2026-03-28,2026-04-12,196634.72
SO01891,CUST00408,Delivered,2026-05-15,2026-05-23,54317.6
SO01892,CUST00758,Processing,2026-05-29,2026-06-12,30046.72
SO01893,CUST00974,Cancelled,2026-05-13,2026-05-16,495700.61
SO01894,CUST00728,Shipped,2026-02-19,2026-02-26,146723.64
SO01895,CUST00078,Cancelled,2026-02-09,2026-02-12,232237.59
SO01896,CUST00791,Delivered,2026-01-15,2026-01-29,30255.13
SO01897,CUST00688,Processing,2025-09-13,2025-09-21,151679.97
SO01898,CUST00751,Processing,2026-06-05,2026-06-09,101197.28
SO01899,CUST00665,Delivered,2025-10-26,2025-10-29,134859.56
SO01900,CUST00718,Packed,2026-02-17,2026-02-25,130168.59
SO01901,CUST00299,Delivered,2026-03-02,2026-03-10,157045.29
SO01902,CUST00298,Shipped,2026-06-13,2026-06-18,259758.48
SO01903,CUST00366,Delivered,2025-11-08,2025-11-13,159577.6
SO01904,CUST00144,Shipped,2026-02-02,2026-02-15,112823.84
SO01905,CUST00759,Processing,2025-11-30,2025-12-03,221839.4
SO01906,CUST00451,Shipped,2026-02-25,2026-03-05,137029.89
SO01907,CUST00697,Delivered,2025-12-06,2025-12-15,114205.12
SO01908,CUST00901,Processing,2026-03-24,2026-03-29,110341.31
SO01909,CUST00408,Processing,2026-06-22,2026-07-05,34009.0
SO01910,CUST00488,Delivered,2025-12-12,2025-12-25,169263.2
SO01911,CUST00641,Shipped,2025-11-07,2025-11-17,171956.73
SO01912,CUST00484,Pending,2025-12-15,2025-12-26,135187.74
SO01913,CUST00683,Shipped,2026-06-11,2026-06-19,350959.56
SO01914,CUST00630,Packed,2025-10-14,2025-10-18,238678.25
SO01915,CUST00710,Processing,2026-06-06,2026-06-14,144984.55
SO01916,CUST00738,Delivered,2026-03-23,2026-04-07,157938.04
SO01917,CUST00380,Delivered,2025-12-24,2026-01-03,116676.73
SO01918,CUST00374,Shipped,2025-09-23,2025-09-30,170319.35
SO01919,CUST00238,Shipped,2025-11-30,2025-12-11,435467.32
SO01920,CUST00156,Delivered,2026-02-25,2026-03-03,311808.1
SO01921,CUST00509,Delivered,2026-01-08,2026-01-22,241446.28
SO01922,CUST00500,Packed,2026-01-21,2026-02-01,102732.01
SO01923,CUST00674,Delivered,2025-09-08,2025-09-11,169087.67
SO01924,CUST00884,Shipped,2025-10-25,2025-10-28,58537.37
SO01925,CUST00810,Delivered,2026-04-17,2026-04-30,102518.32
SO01926,CUST00777,Cancelled,2025-12-23,2025-12-26,155324.97
SO01927,CUST00288,Processing,2025-11-19,2025-11-29,74981.86
SO01928,CUST00145,Delivered,2026-01-04,2026-01-10,32820.4
SO01929,CUST00624,Cancelled,2026-01-02,2026-01-17,21070.14
SO01930,CUST00773,Delivered,2025-09-29,2025-10-10,357842.14
SO01931,CUST00743,Shipped,2025-09-13,2025-09-18,152283.04
SO01932,CUST00273,Shipped,2026-05-21,2026-05-30,429768.84
SO01933,CUST00651,Delivered,2026-01-10,2026-01-15,131888.47
SO01934,CUST00885,Delivered,2026-06-02,2026-06-13,297365.9
SO01935,CUST00358,Cancelled,2026-04-08,2026-04-16,479175.2
SO01936,CUST00009,Processing,2026-02-28,2026-03-04,269173.48
SO01937,CUST00156,Processing,2025-09-08,2025-09-23,237806.8
SO01938,CUST00072,Delivered,2025-10-10,2025-10-16,104431.61
SO01939,CUST00447,Packed,2026-01-27,2026-02-06,83211.17
SO01940,CUST00550,Delivered,2026-06-11,2026-06-26,97504.77
SO01941,CUST00419,Processing,2026-04-06,2026-04-18,287572.92
SO01942,CUST00467,Pending,2025-12-04,2025-12-08,176274.37
SO01943,CUST00815,Processing,2026-01-11,2026-01-17,112753.36
SO01944,CUST00164,Delivered,2025-12-04,2025-12-12,224767.7
SO01945,CUST00337,Pending,2026-06-05,2026-06-10,123991.2
SO01946,CUST00252,Delivered,2026-06-26,2026-07-09,247056.47
SO01947,CUST00973,Packed,2026-06-13,2026-06-19,162495.89
SO01948,CUST00673,Shipped,2025-10-04,2025-10-15,355987.87
SO01949,CUST00057,Delivered,2026-06-07,2026-06-22,71297.31
SO01950,CUST00756,Processing,2025-09-23,2025-09-28,168533.9
SO01951,CUST00629,Delivered,2026-04-30,2026-05-07,33874.11
SO01952,CUST00333,Shipped,2026-07-01,2026-07-15,46625.02
SO01953,CUST00282,Shipped,2026-05-19,2026-05-24,168865.54
SO01954,CUST00222,Delivered,2025-09-19,2025-09-23,234160.8
SO01955,CUST00478,Cancelled,2026-01-05,2026-01-13,50631.99
SO01956,CUST00197,Shipped,2026-01-23,2026-02-02,167756.48
SO01957,CUST00601,Shipped,2026-06-06,2026-06-11,44561.43
SO01958,CUST00958,Delivered,2026-01-10,2026-01-17,100049.03
SO01959,CUST00724,Delivered,2026-07-05,2026-07-08,282383.33
SO01960,CUST00834,Delivered,2026-06-11,2026-06-24,23072.14
SO01961,CUST00469,Processing,2026-06-07,2026-06-21,76171.68
SO01962,CUST00406,Shipped,2025-09-14,2025-09-17,200928.87
SO01963,CUST00742,Shipped,2025-10-13,2025-10-20,208047.71
SO01964,CUST00113,Delivered,2025-11-13,2025-11-17,231687.59
SO01965,CUST00762,Delivered,2025-10-14,2025-10-20,193825.73
SO01966,CUST00718,Delivered,2025-11-16,2025-12-01,186769.74
SO01967,CUST00452,Shipped,2026-03-10,2026-03-23,61712.55
SO01968,CUST00695,Delivered,2026-05-22,2026-06-03,288101.24
SO01969,CUST00960,Cancelled,2026-05-31,2026-06-06,226087.71
SO01970,CUST00153,Shipped,2026-04-05,2026-04-20,54437.91
SO01971,CUST00069,Delivered,2025-09-12,2025-09-20,342981.87
SO01972,CUST00975,Delivered,2026-01-09,2026-01-12,50174.16
SO01973,CUST00442,Shipped,2025-12-28,2026-01-04,427835.69
SO01974,CUST00966,Shipped,2026-03-29,2026-04-13,80108.65
SO01975,CUST00658,Shipped,2026-04-23,2026-05-02,198588.1
SO01976,CUST00585,Packed,2025-10-09,2025-10-18,161924.4
SO01977,CUST00605,Delivered,2026-03-05,2026-03-15,156011.6
SO01978,CUST00303,Delivered,2025-09-13,2025-09-19,256689.76
SO01979,CUST00749,Processing,2025-09-25,2025-09-29,234013.82
SO01980,CUST00425,Pending,2026-01-20,2026-01-23,224266.77
SO01981,CUST00006,Packed,2025-12-13,2025-12-20,229702.07
SO01982,CUST00114,Delivered,2026-02-06,2026-02-20,61147.81
SO01983,CUST00096,Shipped,2026-06-26,2026-07-07,231464.65
SO01984,CUST00795,Cancelled,2026-06-17,2026-07-02,6457.55
SO01985,CUST00397,Delivered,2026-04-16,2026-04-29,166219.76
SO01986,CUST00622,Processing,2026-06-04,2026-06-07,318390.28
SO01987,CUST00535,Pending,2025-12-05,2025-12-17,421193.31
SO01988,CUST00552,Packed,2025-12-18,2025-12-25,70396.89
SO01989,CUST00710,Delivered,2025-12-03,2025-12-14,61393.48
SO01990,CUST00266,Shipped,2026-04-28,2026-05-01,124759.38
SO01991,CUST00182,Processing,2026-02-12,2026-02-24,3735.44
SO01992,CUST00145,Delivered,2026-01-20,2026-01-27,131348.13
SO01993,CUST00478,Delivered,2025-10-27,2025-10-30,516336.52
SO01994,CUST00705,Delivered,2026-03-27,2026-04-09,47236.02
SO01995,CUST00250,Delivered,2025-12-19,2025-12-28,200038.23
SO01996,CUST00383,Pending,2025-12-21,2025-12-28,175739.9
SO01997,CUST00074,Shipped,2025-09-04,2025-09-16,313923.33
SO01998,CUST00201,Delivered,2026-06-12,2026-06-27,145113.93
SO01999,CUST00994,Processing,2026-02-14,2026-02-18,221631.71
SO02000,CUST00037,Delivered,2025-10-20,2025-10-25,168171.47
SO02001,CUST00783,Delivered,2025-10-27,2025-11-07,42481.89
SO02002,CUST00375,Shipped,2026-04-27,2026-05-07,66912.3
SO02003,CUST00948,Processing,2026-04-28,2026-05-09,56912.86
SO02004,CUST00724,Pending,2026-02-05,2026-02-15,128993.44
SO02005,CUST00856,Packed,2026-02-08,2026-02-21,209813.23
SO02006,CUST00583,Pending,2025-09-26,2025-10-11,113241.95
SO02007,CUST00287,Processing,2026-03-01,2026-03-14,93442.23
SO02008,CUST00887,Processing,2025-10-13,2025-10-28,303074.79
